dt,City,Latitude,Longitude,AverageTemperature,AverageTemperatureUncertainty
1780-10-01,Birmingham,32.95,-87.13,0.0,0.0
1780-10-01,Birmingham,52.24,-2.63,8.901,3.565
1780-10-01,Blackburn,53.84,-1.36,8.51,3.597
1780-10-01,Blackpool,53.84,-4.09,10.14,3.784
1780-10-01,Bochum,52.24,7.880000000000001,10.218,2.911
1780-10-01,Bologna,44.2,11.18,14.280999999999999,2.364
1780-10-01,Bolton,53.84,-1.36,8.51,3.597
1780-10-01,Bonn,50.63,6.34,9.922,2.946
1780-10-01,Bordeaux,44.2,0.0,12.86,2.6289999999999996
1780-10-01,Boston,42.59,-72.0,0.0,0.0
1780-10-01,Botosani,47.42,27.24,10.024,2.271
1780-10-01,Bottrop,52.24,7.880000000000001,10.218,2.911
1780-10-01,Boulogne Billancourt,49.03,2.45,11.04,2.977
1780-10-01,Bournemouth,50.63,-1.27,11.22,3.298
1780-10-01,Bradford,53.84,-1.36,8.51,3.597
1780-10-01,Braga,40.99,-8.52,14.644,2.478
1780-10-01,Braila,45.81,28.85,11.690999999999999,2.2840000000000003
1780-10-01,Brasov,45.81,26.54,9.573,2.274
1780-10-01,Bratislava,47.42,17.76,11.200999999999999,2.386
1780-10-01,Breda,52.24,5.26,10.407,3.011
1780-10-01,Bremen,53.84,9.55,9.624,2.7880000000000003
1780-10-01,Bremerhaven,53.84,9.55,9.624,2.7880000000000003
1780-10-01,Brescia,45.81,10.38,11.642000000000001,2.585
1780-10-01,Brest,49.03,-4.9,12.38,3.17
1780-10-01,Brest,52.24,23.65,8.421999999999999,2.354
1780-10-01,Bridgeport,40.99,-72.43,0.0,0.0
1780-10-01,Brighton,50.63,-1.27,11.22,3.298
1780-10-01,Bristol,52.24,-2.63,8.901,3.565
1780-10-01,Brno,49.03,17.14,9.34,2.419
1780-10-01,Brugge,50.63,3.8,10.843,3.068
1780-10-01,Brunswick,52.24,10.51,9.836,2.694
1780-10-01,Brussels,50.63,3.8,10.843,3.068
1780-10-01,Bryansk,53.84,34.09,5.6670000000000025,2.066
1780-10-01,Bucharest,44.2,26.83,12.696,2.31
1780-10-01,Budapest,47.42,20.13,11.155,2.318
1780-10-01,Buffalo,42.59,-78.55,0.0,0.0
1780-10-01,Burgas,42.59,28.36,15.333,2.302
1780-10-01,Burgos,42.59,-4.36,11.360999999999999,2.5980000000000003
1780-10-01,Bursa,39.38,29.13,13.561,2.292
1780-10-01,Buzau,45.81,26.54,9.573,2.274
1780-10-01,Bydgoszcz,53.84,17.73,8.963,2.407
1780-10-01,Bytom,50.63,19.01,9.489,2.386
1780-10-01,Cadiz,36.17,-5.97,18.79,2.248
1780-10-01,Caen,49.03,0.0,10.905999999999999,3.057
1780-10-01,Cagliari,39.38,8.32,19.393,2.103
1780-10-01,Calgary,50.63,-112.82,0.0,0.0
1780-10-01,Cambridge,42.59,-72.0,0.0,0.0
1780-10-01,Cambridge,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Cape Coral,26.52,-82.39,0.0,0.0
1780-10-01,Cardiff,52.24,-2.63,8.901,3.565
1780-10-01,Cartagena,37.78,0.0,19.801,2.197
1780-10-01,Cary,36.17,-79.56,0.0,0.0
1780-10-01,Casablanca,32.95,-6.7,18.541,2.1630000000000003
1780-10-01,Catania,37.78,14.24,17.924,2.076
1780-10-01,Cedar Rapids,42.59,-91.64,0.0,0.0
1780-10-01,Charleroi,50.63,3.8,10.843,3.068
1780-10-01,Charleston,32.95,-79.47,0.0,0.0
1780-10-01,Charlotte,34.56,-81.73,0.0,0.0
1780-10-01,Chattanooga,34.56,-85.62,0.0,0.0
1780-10-01,Cheboksary,55.45,48.19,3.917,2.1830000000000003
1780-10-01,Chelmsford,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Cheltenham,52.24,-2.63,8.901,3.565
1780-10-01,Chelyabinsk,55.45,62.36,2.435,2.573
1780-10-01,Chemnitz,50.63,13.94,9.503,2.495
1780-10-01,Cherepovets,58.66,36.92,4.078,1.919
1780-10-01,Cherkasy,49.03,31.84,8.532,2.24
1780-10-01,Cherkessk,44.2,42.48,8.589,2.444
1780-10-01,Chernihiv,52.24,31.53,7.0989999999999975,2.154
1780-10-01,Chernivtsi,49.03,26.94,8.761000000000001,2.289
1780-10-01,Chesapeake,36.17,-75.58,0.0,0.0
1780-10-01,Chicago,42.59,-87.27,0.0,0.0
1780-10-01,Chisinau,47.42,29.61,10.36,2.271
1780-10-01,Chorzow,50.63,19.01,9.489,2.386
1780-10-01,Cincinnati,39.38,-85.32,0.0,0.0
1780-10-01,Clarksville,36.17,-87.51,0.0,0.0
1780-10-01,Clearwater,28.13,-82.73,0.0,0.0
1780-10-01,Clermont Ferrand,45.81,3.46,9.736,2.7089999999999996
1780-10-01,Cleveland,40.99,-80.95,0.0,0.0
1780-10-01,Cluj Napoca,47.42,22.5,10.642999999999999,2.2880000000000003
1780-10-01,Coimbra,40.99,-8.52,14.644,2.478
1780-10-01,Colchester,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Cologne,50.63,6.34,9.922,2.946
1780-10-01,Colorado Springs,39.38,-104.05,0.0,0.0
1780-10-01,Columbia,34.56,-81.73,0.0,0.0
1780-10-01,Columbus,32.95,-85.21,0.0,0.0
1780-10-01,Columbus,39.38,-83.24,0.0,0.0
1780-10-01,Constanta,44.2,29.07,14.475,2.294
1780-10-01,Constantine,36.17,5.97,16.532,2.129
1780-10-01,Copenhagen,55.45,11.34,9.564,2.7060000000000004
1780-10-01,Coral Springs,26.52,-80.6,0.0,0.0
1780-10-01,Cork,52.24,-7.880000000000001,9.169999999999998,3.5860000000000003
1780-10-01,Cottbus,52.24,13.14,10.302999999999999,2.51
1780-10-01,Coventry,52.24,-2.63,8.901,3.565
1780-10-01,Cracow,50.63,19.01,9.489,2.386
1780-10-01,Craiova,44.2,24.6,12.489,2.3
1780-10-01,Crawley,50.63,-1.27,11.22,3.298
1780-10-01,Czestochowa,50.63,19.01,9.489,2.386
1780-10-01,Córdoba,37.78,-4.07,16.996,2.323
1780-10-01,Dabrowa Gornicza,50.63,19.01,9.489,2.386
1780-10-01,Darmstadt,50.63,8.87,9.238999999999999,2.83
1780-10-01,Daugavpils,55.45,25.51,6.912999999999999,2.2680000000000002
1780-10-01,Dayton,39.38,-83.24,0.0,0.0
1780-10-01,Debrecen,47.42,22.5,10.642999999999999,2.2880000000000003
1780-10-01,Denizli,37.78,28.47,16.896,2.235
1780-10-01,Denver,39.38,-104.05,0.0,0.0
1780-10-01,Derbent,42.59,48.0,12.186,2.474
1780-10-01,Derby,53.84,-1.36,8.51,3.597
1780-10-01,Des Moines,40.99,-93.73,0.0,0.0
1780-10-01,Detroit,42.59,-82.91,0.0,0.0
1780-10-01,Dijon,47.42,5.92,9.928,2.778
1780-10-01,Dimitrovgrad,53.84,50.45,4.0280000000000005,2.298
1780-10-01,Dordrecht,52.24,5.26,10.407,3.011
1780-10-01,Dortmund,52.24,7.880000000000001,10.218,2.911
1780-10-01,Dos Hermanas,37.78,-6.1,18.085,2.344
1780-10-01,Dresden,50.63,13.94,9.503,2.495
1780-10-01,Drobeta Turnu Severin,44.2,22.36,11.389000000000001,2.309
1780-10-01,Dublin,53.84,-6.82,8.187999999999999,3.721
1780-10-01,Dudley,52.24,-2.63,8.901,3.565
1780-10-01,Duisburg,50.63,6.34,9.922,2.946
1780-10-01,Dundee,57.05,-4.43,5.857,3.812
1780-10-01,Durham,36.17,-79.56,0.0,0.0
1780-10-01,Durrës,40.99,19.17,17.915,2.225
1780-10-01,Dzerzhinsk,57.05,42.79,4.16,2.008
1780-10-01,Düsseldorf,50.63,6.34,9.922,2.946
1780-10-01,Eastbourne,50.63,1.27,11.625,3.17
1780-10-01,Ede,52.24,5.26,10.407,3.011
1780-10-01,Edinburgh,55.45,-2.8299999999999996,6.9670000000000005,3.9130000000000003
1780-10-01,Edirne,42.59,26.18,13.018999999999998,2.299
1780-10-01,Edison,40.99,-74.56,0.0,0.0
1780-10-01,Edmonton,53.84,-113.18,0.0,0.0
1780-10-01,Eindhoven,52.24,5.26,10.407,3.011
1780-10-01,Elbasan,40.99,19.17,17.915,2.225
1780-10-01,Elblag,53.84,20.45,8.648,2.403
1780-10-01,Elektrostal,55.45,39.69,4.832000000000002,2.003
1780-10-01,Elista,45.81,45.0,10.242,2.487
1780-10-01,Elizabeth,40.99,-74.56,0.0,0.0
1780-10-01,Emmen,52.24,7.880000000000001,10.218,2.911
1780-10-01,Engels,50.63,46.9,6.1549999999999985,2.3280000000000003
1780-10-01,Enschede,52.24,7.880000000000001,10.218,2.911
1780-10-01,Erfurt,50.63,11.41,8.964,2.603
1780-10-01,Erlangen,49.03,9.8,9.829,2.693
1780-10-01,Erzincan,39.38,39.54,11.261,2.359
1780-10-01,Erzurum,39.38,41.62,8.600000000000001,2.342
1780-10-01,Esenyurt,40.99,27.69,15.878,2.303
1780-10-01,Eskisehir,39.38,31.21,13.404000000000002,2.315
1780-10-01,Espoo,60.27,25.95,6.544,2.044
1780-10-01,Essen,50.63,6.34,9.922,2.946
1780-10-01,Evansville,37.78,-87.46,0.0,0.0
1780-10-01,Exeter,50.63,-3.8,10.546,3.4019999999999997
1780-10-01,Fayetteville,34.56,-79.78,0.0,0.0
1780-10-01,Ferrara,44.2,11.18,14.280999999999999,2.364
1780-10-01,Fez,34.56,-5.84,18.532,2.168
1780-10-01,Flint,42.59,-82.91,0.0,0.0
1780-10-01,Florence,44.2,11.18,14.280999999999999,2.364
1780-10-01,Focsani,45.81,26.54,9.573,2.274
1780-10-01,Foggia,40.99,14.91,16.436999999999998,2.2119999999999997
1780-10-01,Forlì,44.2,11.18,14.280999999999999,2.364
1780-10-01,Fort Collins,40.99,-104.38,0.0,0.0
1780-10-01,Fort Lauderdale,26.52,-80.6,0.0,0.0
1780-10-01,Fort Wayne,40.99,-85.21,0.0,0.0
1780-10-01,Frankfurt,50.63,8.87,9.238999999999999,2.83
1780-10-01,Freiburg,47.42,8.29,8.293,2.687
1780-10-01,Fuenlabrada,40.99,-4.26,11.827,2.497
1780-10-01,Fürth,49.03,9.8,9.829,2.693
1780-10-01,Gainesville,29.74,-83.08,0.0,0.0
1780-10-01,Galati,45.81,28.85,11.690999999999999,2.2840000000000003
1780-10-01,Gaziantep,37.78,36.61,16.345,2.306
1780-10-01,Gdansk,53.84,17.73,8.963,2.407
1780-10-01,Gdynia,53.84,17.73,8.963,2.407
1780-10-01,Gebze,40.99,29.82,15.994000000000002,2.303
1780-10-01,Gelsenkirchen,52.24,7.880000000000001,10.218,2.911
1780-10-01,Geneva,45.81,5.77,9.432,2.674
1780-10-01,Genoa,44.2,8.94,15.54,2.205
1780-10-01,Gent,50.63,3.8,10.843,3.068
1780-10-01,Gera,50.63,11.41,8.964,2.603
1780-10-01,Getafe,40.99,-4.26,11.827,2.497
1780-10-01,Gijón,44.2,-6.71,14.693,2.696
1780-10-01,Gillingham,50.63,1.27,11.625,3.17
1780-10-01,Giugliano In Campania,40.99,14.91,16.436999999999998,2.2119999999999997
1780-10-01,Glasgow,55.45,-2.8299999999999996,6.9670000000000005,3.9130000000000003
1780-10-01,Glazov,58.66,52.31,1.143,2.247
1780-10-01,Gliwice,50.63,19.01,9.489,2.386
1780-10-01,Gloucester,52.24,-2.63,8.901,3.565
1780-10-01,Gomel,52.24,31.53,7.0989999999999975,2.154
1780-10-01,Gorzow Wielkopolski,52.24,15.77,9.896999999999998,2.423
1780-10-01,Granada,37.78,-4.07,16.996,2.323
1780-10-01,Grand Rapids,42.59,-85.09,0.0,0.0
1780-10-01,Graz,47.42,15.39,8.687999999999999,2.496
1780-10-01,Green Bay,44.2,-87.2,0.0,0.0
1780-10-01,Greensboro,36.17,-79.56,0.0,0.0
1780-10-01,Grenoble,45.81,5.77,9.432,2.674
1780-10-01,Groningen,53.84,6.82,11.393,2.964
1780-10-01,Guelph,44.2,-80.5,0.0,0.0
1780-10-01,Gyor,47.42,17.76,11.200999999999999,2.386
1780-10-01,Gyumri,40.99,44.73,9.975,2.398
1780-10-01,Göteborg,58.66,12.31,6.78,2.64
1780-10-01,Göttingen,52.24,10.51,9.836,2.694
1780-10-01,Haarlem,52.24,5.26,10.407,3.011
1780-10-01,Haarlemmermeer,52.24,5.26,10.407,3.011
1780-10-01,Hagen,52.24,7.880000000000001,10.218,2.911
1780-10-01,Halifax,44.2,-62.61,0.0,0.0
1780-10-01,Halle,50.63,11.41,8.964,2.603
1780-10-01,Hamburg,53.84,9.55,9.624,2.7880000000000003
1780-10-01,Hamilton,42.59,-80.73,0.0,0.0
1780-10-01,Hamm,52.24,7.880000000000001,10.218,2.911
1780-10-01,Hampton,36.17,-75.58,0.0,0.0
1780-10-01,Hanover,52.24,10.51,9.836,2.694
1780-10-01,Hartford,40.99,-72.43,0.0,0.0
1780-10-01,Heidelberg,49.03,9.8,9.829,2.693
1780-10-01,Heilbronn,49.03,9.8,9.829,2.693
1780-10-01,Helsinki,60.27,25.95,6.544,2.044
1780-10-01,Herne,52.24,7.880000000000001,10.218,2.911
1780-10-01,Hialeah,26.52,-80.6,0.0,0.0
1780-10-01,Highlands Ranch,39.38,-104.05,0.0,0.0
1780-10-01,Hildesheim,52.24,10.51,9.836,2.694
1780-10-01,Hollywood,26.52,-80.6,0.0,0.0
1780-10-01,Horlivka,49.03,39.18,7.919,2.278
1780-10-01,Hrodna,53.84,23.18,7.7620000000000005,2.377
1780-10-01,Huddersfield,53.84,-1.36,8.51,3.597
1780-10-01,Huelva,37.78,-6.1,18.085,2.344
1780-10-01,Huntsville,34.56,-85.62,0.0,0.0
1780-10-01,Iasi,47.42,27.24,10.024,2.271
1780-10-01,Independence,39.38,-93.64,0.0,0.0
1780-10-01,Indianapolis,39.38,-85.32,0.0,0.0
1780-10-01,Inegol,39.38,29.13,13.561,2.292
1780-10-01,Ingolstadt,49.03,12.24,9.033999999999999,2.56
1780-10-01,Innsbruck,47.42,10.66,6.572,2.654
1780-10-01,Ipswich,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Iráklion,34.56,25.3,21.574,2.126
1780-10-01,Isparta,37.78,30.51,13.82,2.265
1780-10-01,Istanbul,40.99,29.82,15.994000000000002,2.303
1780-10-01,Ivanovo,57.05,39.84,3.882,1.963
1780-10-01,Izhevsk,57.05,54.59,1.881,2.342
1780-10-01,Izmir,37.78,26.44,19.522000000000002,2.213
1780-10-01,Izmit,40.99,29.82,15.994000000000002,2.303
1780-10-01,Jackson,32.95,-90.96,0.0,0.0
1780-10-01,Jacksonville,29.74,-81.23,0.0,0.0
1780-10-01,Jaén,37.78,-4.07,16.996,2.323
1780-10-01,Jerez,36.17,-5.97,18.79,2.248
1780-10-01,Jersey City,40.99,-74.56,0.0,0.0
1780-10-01,Joliet,40.99,-87.34,0.0,0.0
1780-10-01,Kahramanmaras,37.78,36.61,16.345,2.306
1780-10-01,Kaliningrad,55.45,19.84,10.312999999999999,2.375
1780-10-01,Kalisz,52.24,18.39,9.673,2.405
1780-10-01,Kallithéa,37.78,24.41,19.729,2.215
1780-10-01,Kaluga,53.84,36.82,5.178,2.056
1780-10-01,Kamensk Uralskiy,55.45,62.36,2.435,2.573
1780-10-01,Kamyshin,50.63,44.37,5.684,2.273
1780-10-01,Kansas City,39.38,-93.64,0.0,0.0
1780-10-01,Karaman,37.78,32.54,12.05,2.293
1780-10-01,Karlsruhe,49.03,7.35,10.057,2.7880000000000003
1780-10-01,Kassel,50.63,8.87,9.238999999999999,2.83
1780-10-01,Katowice,50.63,19.01,9.489,2.386
1780-10-01,Kaunas,55.45,22.68,7.733,2.322
1780-10-01,Kayseri,39.38,35.38,10.933,2.344
1780-10-01,Kazan,55.45,48.19,3.917,2.1830000000000003
1780-10-01,Kecskemét,47.42,20.13,11.155,2.318
1780-10-01,Kenitra,34.56,-5.84,18.532,2.168
1780-10-01,Kerch,45.81,35.77,12.511,2.367
1780-10-01,Kherson,47.42,31.97,10.011,2.303
1780-10-01,Khimki,55.45,36.85,4.936,2.024
1780-10-01,Kiel,53.84,9.55,9.624,2.7880000000000003
1780-10-01,Kielce,50.63,21.55,9.173,2.375
1780-10-01,Kiev,50.63,31.69,8.100999999999999,2.198
1780-10-01,Kingston,44.2,-76.02,0.0,0.0
1780-10-01,Kingston Upon Hull,53.84,-1.36,8.51,3.597
1780-10-01,Kirov,58.66,49.23,2.0469999999999997,2.1519999999999997
1780-10-01,Kirovohrad,49.03,31.84,8.532,2.24
1780-10-01,Kislovodsk,44.2,42.48,8.589,2.444
1780-10-01,Kitchener,44.2,-80.5,0.0,0.0
1780-10-01,Klaipeda,55.45,19.84,10.312999999999999,2.375
1780-10-01,Knoxville,36.17,-83.54,0.0,0.0
1780-10-01,Koblenz,50.63,6.34,9.922,2.946
1780-10-01,Kolomna,55.45,39.69,4.832000000000002,2.003
1780-10-01,Kolpino,60.27,29.19,6.0470000000000015,1.952
1780-10-01,Konya,37.78,32.54,12.05,2.293
1780-10-01,Kosice,49.03,22.04,9.211,2.338
1780-10-01,Kostroma,57.05,39.84,3.882,1.963
1780-10-01,Koszalin,53.84,15.0,9.652999999999999,2.47
1780-10-01,Kovrov,57.05,42.79,4.16,2.008
1780-10-01,Kragujevac,44.2,20.12,12.017,2.336
1780-10-01,Krasnodar,45.81,38.08,11.758,2.364
1780-10-01,Krefeld,50.63,6.34,9.922,2.946
1780-10-01,Kremenchuk,49.03,34.29,8.513,2.229
1780-10-01,Kryvyy Rih,47.42,34.34,9.899,2.295
1780-10-01,Kumanovo,42.59,21.82,11.465,2.285
1780-10-01,Kurgan,55.45,65.2,0.0,0.0
1780-10-01,Kursk,52.24,36.79,6.024,2.099
1780-10-01,Kütahya,39.38,29.13,13.561,2.292
1780-10-01,Lakewood,39.38,-104.05,0.0,0.0
1780-10-01,Lansing,42.59,-85.09,0.0,0.0
1780-10-01,Latina,40.99,12.78,18.991,2.167
1780-10-01,Lausanne,45.81,5.77,9.432,2.674
1780-10-01,Le Havre,49.03,0.0,10.905999999999999,3.057
1780-10-01,Le Mans,47.42,1.18,11.338,2.891
1780-10-01,Leeds,53.84,-1.36,8.51,3.597
1780-10-01,Leganés,40.99,-4.26,11.827,2.497
1780-10-01,Leghorn,44.2,11.18,14.280999999999999,2.364
1780-10-01,Legnica,50.63,16.48,9.075,2.43
1780-10-01,Leicester,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Leiden,52.24,5.26,10.407,3.011
1780-10-01,Leipzig,50.63,11.41,8.964,2.603
1780-10-01,Leverkusen,50.63,6.34,9.922,2.946
1780-10-01,Lexington Fayette,37.78,-85.42,0.0,0.0
1780-10-01,León,42.59,-6.55,11.436,2.5980000000000003
1780-10-01,Lille,50.63,3.8,10.843,3.068
1780-10-01,Limoges,45.81,1.15,11.276,2.7439999999999998
1780-10-01,Lincoln,40.99,-95.86,0.0,0.0
1780-10-01,Linz,49.03,14.69,8.149000000000001,2.42
1780-10-01,Lipetsk,52.24,39.42,5.7890000000000015,2.155
1780-10-01,Lisbon,39.38,-8.32,16.434,2.4019999999999997
1780-10-01,Little Rock,34.56,-91.46,0.0,0.0
1780-10-01,Liverpool,53.84,-4.09,10.14,3.784
1780-10-01,Liège,50.63,6.34,9.922,2.946
1780-10-01,Ljubljana,45.81,15.0,11.447000000000001,2.563
1780-10-01,Lleida,40.99,0.0,15.376,2.383
1780-10-01,Logroño,42.59,-2.18,12.57,2.559
1780-10-01,London,42.59,-80.73,0.0,0.0
1780-10-01,London,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Louisville,37.78,-85.42,0.0,0.0
1780-10-01,Lowell,42.59,-72.0,0.0,0.0
1780-10-01,Lublin,50.63,21.55,9.173,2.375
1780-10-01,Ludwigshafen,49.03,7.35,10.057,2.7880000000000003
1780-10-01,Luton,52.24,0.0,9.767000000000001,3.3789999999999996
1780-10-01,Lvov,50.63,24.08,8.86,2.351
1780-10-01,Lyon,45.81,5.77,9.432,2.674
1780-10-01,Lyubertsy,55.45,36.85,4.936,2.024
1780-10-01,Lárisa,39.38,22.89,17.631999999999994,2.238
1780-10-01,Lübeck,53.84,9.55,9.624,2.7880000000000003
1780-10-01,Maastricht,50.63,6.34,9.922,2.946
1780-10-01,Madison,42.59,-89.45,0.0,0.0
1780-10-01,Madrid,40.99,-4.26,11.827,2.497
1780-10-01,Magdeburg,52.24,10.51,9.836,2.694
1780-10-01,Magnitogorsk,53.84,58.64,1.085,2.481
1780-10-01,Mainz,50.63,8.87,9.238999999999999,2.83
1780-10-01,Makhachkala,42.59,48.0,12.186,2.474
1780-10-01,Makiyivka,47.42,39.08,9.729,2.335
1780-10-01,Malatya,37.78,38.64,0.0,0.0
1780-10-01,Malmö,55.45,14.17,9.667,2.555
1780-10-01,Manchester,42.59,-72.0,0.0,0.0
1780-10-01,Manchester,53.84,-1.36,8.51,3.597
1780-10-01,Manisa,39.38,27.05,17.487000000000002,2.263
1780-10-01,Mannheim,49.03,7.35,10.057,2.7880000000000003
1780-10-01,Marbella,36.17,-3.98,18.97,2.204
1780-10-01,Marseille,42.59,6.55,17.590999999999998,2.241
1780-10-01,Mataró,40.99,2.13,18.11,2.3369999999999997
1780-10-01,Maykop,44.2,40.25,10.85,2.392
1780-10-01,Mazyr,52.24,28.91,7.56,2.2119999999999997
1780-10-01,Memphis,34.56,-89.51,0.0,0.0
1780-10-01,Mersin,36.17,33.81,20.483,2.189
1780-10-01,Messina,37.78,16.27,20.105999999999998,2.083
1780-10-01,Metairie,29.74,-90.46,0.0,0.0
1780-10-01,Metz,49.03,7.35,10.057,2.7880000000000003
1780-10-01,Miami,26.52,-80.6,0.0,0.0
1780-10-01,Miass,55.45,59.53,1.6909999999999998,2.51
1780-10-01,Middlesbrough,53.84,-1.36,8.51,3.597
1780-10-01,Milan,45.81,8.08,8.62,2.515
1780-10-01,Milwaukee,42.59,-87.27,0.0,0.0
1780-10-01,Minneapolis,45.81,-93.46,0.0,0.0
1780-10-01,Minsk,53.84,28.64,6.6110000000000015,2.201
1780-10-01,Miramar,26.52,-80.6,0.0,0.0
1780-10-01,Miskolc,47.42,20.13,11.155,2.318
1780-10-01,Misratah,32.95,14.36,23.799,2.019
1780-10-01,Mobile,31.35,-88.59,0.0,0.0
1780-10-01,Modena,44.2,11.18,14.280999999999999,2.364
1780-10-01,Moers,50.63,6.34,9.922,2.946
1780-10-01,Montgomery,32.95,-87.13,0.0,0.0
1780-10-01,Montpellier,44.2,4.47,12.218,2.4730000000000003
1780-10-01,Montreal,45.81,-72.69,0.0,0.0
1780-10-01,Monza,45.81,10.38,11.642000000000001,2.585
1780-10-01,Moscow,55.45,36.85,4.936,2.024
1780-10-01,Mostar,42.59,17.45,18.354,2.305
