dt,City,Latitude,Longitude,AverageTemperature,AverageTemperatureUncertainty
1811-12-01,Augsburg,47.42,10.66,-4.56,3.5839999999999996
1811-12-01,Aurangabad,20.09,75.07,0.0,0.0
1811-12-01,Aurora,39.38,-104.05,0.0,0.0
1811-12-01,Aurora,40.99,-87.34,-2.427,2.759
1811-12-01,Avadi,13.66,80.09,0.0,0.0
1811-12-01,Azamgarh,26.52,82.39,0.0,0.0
1811-12-01,Bacau,45.81,26.54,-1.04,2.562
1811-12-01,Badajoz,39.38,-6.24,7.346999999999999,2.81
1811-12-01,Badalona,40.99,2.13,9.857999999999999,2.905
1811-12-01,Badlapur,18.48,72.68,0.0,0.0
1811-12-01,Bagaha,26.52,84.18,0.0,0.0
1811-12-01,Bago,16.87,97.12,0.0,0.0
1811-12-01,Bahadurgarh,28.13,77.27,0.0,0.0
1811-12-01,Baharampur,23.31,88.25,0.0,0.0
1811-12-01,Bahraich,28.13,80.91,0.0,0.0
1811-12-01,Baia Mare,47.42,22.5,-0.387,3.0839999999999996
1811-12-01,Baidyabati,23.31,88.25,0.0,0.0
1811-12-01,Baku,40.99,48.99,2.92,2.65
1811-12-01,Balakovo,52.24,47.3,-7.871999999999999,3.0010000000000003
1811-12-01,Balashikha,55.45,36.85,-5.3020000000000005,2.708
1811-12-01,Baleshwar,21.7,87.4,0.0,0.0
1811-12-01,Ballia,26.52,84.18,0.0,0.0
1811-12-01,Bally,23.31,88.25,0.0,0.0
1811-12-01,Balti,47.42,27.24,-0.7440000000000001,2.494
1811-12-01,Baltimore,39.38,-76.99,0.8379999999999999,2.827
1811-12-01,Balurghat,24.92,88.67,0.0,0.0
1811-12-01,Banda,24.92,79.8,0.0,0.0
1811-12-01,Banda Aceh,5.630000000000001,95.25,0.0,0.0
1811-12-01,Bangalore,12.05,77.26,0.0,0.0
1811-12-01,Bangaon,23.31,88.25,0.0,0.0
1811-12-01,Banja Luka,44.2,17.89,-0.343,3.1839999999999997
1811-12-01,Bankura,23.31,86.5,0.0,0.0
1811-12-01,Bansbaria,23.31,88.25,0.0,0.0
1811-12-01,Barakpur,23.31,88.25,0.0,0.0
1811-12-01,Baranagar,23.31,88.25,0.0,0.0
1811-12-01,Barasat,23.31,88.25,0.0,0.0
1811-12-01,Barcelona,40.99,2.13,9.857999999999999,2.905
1811-12-01,Barddhaman,23.31,88.25,0.0,0.0
1811-12-01,Bareli,28.13,79.09,0.0,0.0
1811-12-01,Bari,40.99,17.04,8.423,2.971
1811-12-01,Baripada,21.7,87.4,0.0,0.0
1811-12-01,Barisal,23.31,90.0,0.0,0.0
1811-12-01,Barrie,44.2,-80.5,-5.207999999999998,2.548
1811-12-01,Barsi,18.48,76.06,0.0,0.0
1811-12-01,Basel,47.42,8.29,-1.805,3.366
1811-12-01,Basildon,52.24,0.0,3.699,3.575
1811-12-01,Basirhat,23.31,88.25,0.0,0.0
1811-12-01,Basti,26.52,82.39,0.0,0.0
1811-12-01,Bat Yam,31.35,33.93,14.682,2.359
1811-12-01,Bataysk,47.42,39.08,-0.922,2.536
1811-12-01,Batman,37.78,40.68,4.36,2.4730000000000003
1811-12-01,Baton Rouge,29.74,-90.46,0.0,0.0
1811-12-01,Bayrut,34.56,35.03,14.169,2.35
1811-12-01,Beawar,26.52,73.43,0.0,0.0
1811-12-01,Begusarai,24.92,86.9,0.0,0.0
1811-12-01,Beirut,34.56,35.03,14.169,2.35
1811-12-01,Belfast,55.45,-5.67,4.84,3.5239999999999996
1811-12-01,Belgaum,15.27,74.17,0.0,0.0
1811-12-01,Belgorod,50.63,36.76,-3.5249999999999995,2.583
1811-12-01,Belgrade,44.2,20.12,0.39899999999999997,3.065
1811-12-01,Bellary,15.27,77.5,0.0,0.0
1811-12-01,Bene Beraq,32.95,35.43,11.832,2.384
1811-12-01,Benghazi,32.95,20.11,14.044,2.3930000000000002
1811-12-01,Benha,29.74,31.38,14.254000000000001,2.283
1811-12-01,Beni Suef,29.74,31.38,14.254000000000001,2.283
1811-12-01,Berezniki,58.66,55.38,-12.28,3.3939999999999997
1811-12-01,Bergamo,45.81,10.38,-1.4140000000000001,3.3110000000000004
1811-12-01,Bergen,60.27,6.49,-5.477,2.969
1811-12-01,Bergisch Gladbach,50.63,6.34,2.16,3.386
1811-12-01,Berlin,52.24,13.14,1.9340000000000002,3.197
1811-12-01,Bern,47.42,8.29,-1.805,3.366
1811-12-01,Besançon,47.42,5.92,0.39799999999999996,3.34
1811-12-01,Bettiah,26.52,84.18,0.0,0.0
1811-12-01,Bhadravati,13.66,75.14,0.0,0.0
1811-12-01,Bhadreswar,23.31,88.25,0.0,0.0
1811-12-01,Bhagalpur,24.92,86.9,0.0,0.0
1811-12-01,Bhairab Bazar,24.92,90.44,0.0,0.0
1811-12-01,Bharatpur,26.52,77.01,0.0,0.0
1811-12-01,Bharatpur,28.13,84.55,0.0,0.0
1811-12-01,Bharuch,21.7,73.56,0.0,0.0
1811-12-01,Bhatpara,23.31,88.25,0.0,0.0
1811-12-01,Bhavnagar,21.7,71.83,0.0,0.0
1811-12-01,Bhilai,21.7,82.21,0.0,0.0
1811-12-01,Bhilwara,24.92,74.48,0.0,0.0
1811-12-01,Bhimavaram,16.87,82.05,0.0,0.0
1811-12-01,Bhind,26.52,78.81,0.0,0.0
1811-12-01,Bhiwandi,20.09,73.36,0.0,0.0
1811-12-01,Bhiwani,28.13,75.45,0.0,0.0
1811-12-01,Bhopal,23.31,77.77,0.0,0.0
1811-12-01,Bhubaneswar,20.09,85.31,0.0,0.0
1811-12-01,Bhuj,23.31,69.03,0.0,0.0
1811-12-01,Bhusawal,21.7,75.29,0.0,0.0
1811-12-01,Bialystok,53.84,23.18,-0.7930000000000001,3.2489999999999997
1811-12-01,Bid,18.48,76.06,0.0,0.0
1811-12-01,Bidar,18.48,77.75,0.0,0.0
1811-12-01,Bielefeld,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Bielsko Biala,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Bihar,24.92,85.12,0.0,0.0
1811-12-01,Bijapur,16.87,75.35,0.0,0.0
1811-12-01,Bikaner,28.13,73.64,0.0,0.0
1811-12-01,Bila Tserkva,49.03,29.39,-1.1960000000000002,2.377
1811-12-01,Bilaspur,21.7,82.21,0.0,0.0
1811-12-01,Bilbao,42.59,-2.18,3.605,3.043
1811-12-01,Biratnagar,26.52,87.76,0.0,0.0
1811-12-01,Birganj,26.52,84.18,0.0,0.0
1811-12-01,Birmingham,32.95,-87.13,7.489999999999997,2.8789999999999996
1811-12-01,Birmingham,52.24,-2.63,3.256,3.656
1811-12-01,Blackburn,53.84,-1.36,2.378,3.727
1811-12-01,Blackpool,53.84,-4.09,5.841,3.673
1811-12-01,Bochum,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Bokaro,23.31,86.5,0.0,0.0
1811-12-01,Bologna,44.2,11.18,2.8569999999999998,3.324
1811-12-01,Bolton,53.84,-1.36,2.378,3.727
1811-12-01,Bombay,18.48,72.68,0.0,0.0
1811-12-01,Bonn,50.63,6.34,2.16,3.386
1811-12-01,Bordeaux,44.2,0.0,3.992,3.127
1811-12-01,Boston,42.59,-72.0,-4.04,3.0839999999999996
1811-12-01,Botad,21.7,71.83,0.0,0.0
1811-12-01,Botosani,47.42,27.24,-0.7440000000000001,2.494
1811-12-01,Bottrop,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Boulogne Billancourt,49.03,2.45,3.4389999999999996,3.38
1811-12-01,Bournemouth,50.63,-1.27,6.2,3.49
1811-12-01,Bradford,53.84,-1.36,2.378,3.727
1811-12-01,Braga,40.99,-8.52,7.792000000000002,2.8369999999999997
1811-12-01,Brahmapur,18.48,84.51,0.0,0.0
1811-12-01,Braila,45.81,28.85,0.682,2.347
1811-12-01,Brasov,45.81,26.54,-1.04,2.562
1811-12-01,Bratislava,47.42,17.76,-0.14700000000000002,3.282
1811-12-01,Breda,52.24,5.26,3.35,3.2939999999999996
1811-12-01,Bremen,53.84,9.55,1.874,3.1210000000000004
1811-12-01,Bremerhaven,53.84,9.55,1.874,3.1210000000000004
1811-12-01,Brescia,45.81,10.38,-1.4140000000000001,3.3110000000000004
1811-12-01,Brest,49.03,-4.9,8.456,3.3560000000000003
1811-12-01,Brest,52.24,23.65,-0.73,3.215
1811-12-01,Bridgeport,40.99,-72.43,0.826,3.04
1811-12-01,Brighton,50.63,-1.27,6.2,3.49
1811-12-01,Bristol,52.24,-2.63,3.256,3.656
1811-12-01,Brno,49.03,17.14,-0.9740000000000001,3.255
1811-12-01,Brugge,50.63,3.8,3.4810000000000003,3.532
1811-12-01,Brunswick,52.24,10.51,2.204,3.187
1811-12-01,Brussels,50.63,3.8,3.4810000000000003,3.532
1811-12-01,Bryansk,53.84,34.09,-4.341,2.667
1811-12-01,Bucharest,44.2,26.83,0.8350000000000001,2.58
1811-12-01,Budapest,47.42,20.13,-0.17300000000000001,3.2539999999999996
1811-12-01,Budaun,28.13,79.09,0.0,0.0
1811-12-01,Buffalo,42.59,-78.55,-3.1689999999999996,2.713
1811-12-01,Bulandshahr,28.13,77.27,0.0,0.0
1811-12-01,Burgas,42.59,28.36,6.7970000000000015,2.448
1811-12-01,Burgos,42.59,-4.36,2.8440000000000003,3.023
1811-12-01,Burhanpur,21.7,77.02,0.0,0.0
1811-12-01,Bursa,39.38,29.13,3.977,2.476
1811-12-01,Buzau,45.81,26.54,-1.04,2.562
1811-12-01,Bydgoszcz,53.84,17.73,-0.6239999999999999,3.177
1811-12-01,Bytom,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Cadiz,36.17,-5.97,11.794,2.714
1811-12-01,Caen,49.03,0.0,3.632,3.411
1811-12-01,Cagliari,39.38,8.32,10.617,2.805
1811-12-01,Cairo,29.74,31.38,14.254000000000001,2.283
1811-12-01,Calcutta,23.31,88.25,0.0,0.0
1811-12-01,Calgary,50.63,-112.82,-8.821,3.27
1811-12-01,Cambridge,42.59,-72.0,-4.04,3.0839999999999996
1811-12-01,Cambridge,52.24,0.0,3.699,3.575
1811-12-01,Cape Coral,26.52,-82.39,0.0,0.0
1811-12-01,Cardiff,52.24,-2.63,3.256,3.656
1811-12-01,Cartagena,37.78,0.0,11.607999999999999,2.7260000000000004
1811-12-01,Cary,36.17,-79.56,4.175,2.781
1811-12-01,Casablanca,32.95,-6.7,9.956,2.5780000000000003
1811-12-01,Catania,37.78,14.24,8.491999999999999,2.642
1811-12-01,Cedar Rapids,42.59,-91.64,-5.529,2.784
1811-12-01,Champdani,23.31,88.25,0.0,0.0
1811-12-01,Chandannagar,23.31,88.25,0.0,0.0
1811-12-01,Chandausi,28.13,79.09,0.0,0.0
1811-12-01,Chandpur,23.31,90.0,0.0,0.0
1811-12-01,Chandrapur,20.09,78.48,0.0,0.0
1811-12-01,Charleroi,50.63,3.8,3.4810000000000003,3.532
1811-12-01,Charleston,32.95,-79.47,10.914000000000001,2.792
1811-12-01,Charlotte,34.56,-81.73,6.037000000000001,2.782
1811-12-01,Chas,23.31,86.5,0.0,0.0
1811-12-01,Chattanooga,34.56,-85.62,4.995,2.844
1811-12-01,Chavakachcheri,8.84,80.27,0.0,0.0
1811-12-01,Cheboksary,55.45,48.19,-8.927,3.072
1811-12-01,Chelmsford,52.24,0.0,3.699,3.575
1811-12-01,Cheltenham,52.24,-2.63,3.256,3.656
1811-12-01,Chelyabinsk,55.45,62.36,0.0,0.0
1811-12-01,Chemnitz,50.63,13.94,0.27399999999999997,3.201
1811-12-01,Cherepovets,58.66,36.92,-6.7780000000000005,2.7889999999999997
1811-12-01,Cherkasy,49.03,31.84,-1.381,2.242
1811-12-01,Cherkessk,44.2,42.48,-1.092,2.622
1811-12-01,Chernihiv,52.24,31.53,-2.423,2.645
1811-12-01,Chernivtsi,49.03,26.94,-1.3510000000000002,2.675
1811-12-01,Chesapeake,36.17,-75.58,7.5020000000000024,2.838
1811-12-01,Chhapra,26.52,84.18,0.0,0.0
1811-12-01,Chhatarpur,24.92,79.8,0.0,0.0
1811-12-01,Chhindwara,21.7,78.75,0.0,0.0
1811-12-01,Chicago,42.59,-87.27,1.256,2.613
1811-12-01,Chikmagalur,13.66,75.14,0.0,0.0
1811-12-01,Chisinau,47.42,29.61,-0.113,2.213
1811-12-01,Chitradurga,13.66,76.79,0.0,0.0
1811-12-01,Chittaurgarh,24.92,74.48,0.0,0.0
1811-12-01,Chorzow,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Churu,28.13,75.45,0.0,0.0
1811-12-01,Cincinnati,39.38,-85.32,-0.30499999999999994,2.8110000000000004
1811-12-01,Clarksville,36.17,-87.51,3.699,2.8739999999999997
1811-12-01,Clearwater,28.13,-82.73,16.492,2.819
1811-12-01,Clermont Ferrand,45.81,3.46,0.6539999999999999,3.21
1811-12-01,Cleveland,40.99,-80.95,-1.482,2.721
1811-12-01,Cluj Napoca,47.42,22.5,-0.387,3.0839999999999996
1811-12-01,Coimbra,40.99,-8.52,7.792000000000002,2.8369999999999997
1811-12-01,Colchester,52.24,0.0,3.699,3.575
1811-12-01,Cologne,50.63,6.34,2.16,3.386
1811-12-01,Colombo,7.23,80.27,0.0,0.0
1811-12-01,Colorado Springs,39.38,-104.05,0.0,0.0
1811-12-01,Columbia,34.56,-81.73,6.037000000000001,2.782
1811-12-01,Columbus,32.95,-85.21,7.2860000000000005,2.85
1811-12-01,Columbus,39.38,-83.24,0.05100000000000005,2.798
1811-12-01,Constanta,44.2,29.07,4.978,2.38
1811-12-01,Constantine,36.17,5.97,6.303000000000001,2.622
1811-12-01,Copenhagen,55.45,11.34,2.049,3.117
1811-12-01,Coral Springs,26.52,-80.6,17.927,2.697
1811-12-01,Cork,52.24,-7.880000000000001,4.033,3.5060000000000002
1811-12-01,Cottbus,52.24,13.14,1.9340000000000002,3.197
1811-12-01,Coventry,52.24,-2.63,3.256,3.656
1811-12-01,Cracow,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Craiova,44.2,24.6,0.228,2.782
1811-12-01,Crawley,50.63,-1.27,6.2,3.49
1811-12-01,Cuddapah,15.27,79.17,0.0,0.0
1811-12-01,Czestochowa,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Córdoba,37.78,-4.07,7.422999999999999,2.7689999999999997
1811-12-01,Dabrowa Gornicza,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Dahuk,36.17,43.76,7.803,2.455
1811-12-01,Damascus,32.95,35.43,11.832,2.384
1811-12-01,Damoh,23.31,79.51,0.0,0.0
1811-12-01,Darbhanga,26.52,85.97,0.0,0.0
1811-12-01,Darjiling,26.52,87.76,0.0,0.0
1811-12-01,Darmstadt,50.63,8.87,0.7709999999999999,3.2319999999999998
1811-12-01,Daugavpils,55.45,25.51,-1.2,3.141
1811-12-01,Dayton,39.38,-83.24,0.05100000000000005,2.798
1811-12-01,Debrecen,47.42,22.5,-0.387,3.0839999999999996
1811-12-01,Dehra Dun,29.74,77.54,0.0,0.0
1811-12-01,Dehri,24.92,83.35,0.0,0.0
1811-12-01,Dekernes,31.35,32.04,15.857000000000001,2.29
1811-12-01,Delhi,28.13,77.27,0.0,0.0
1811-12-01,Denizli,37.78,28.47,7.001,2.458
1811-12-01,Denver,39.38,-104.05,0.0,0.0
1811-12-01,Deoria,26.52,84.18,0.0,0.0
1811-12-01,Derbent,42.59,48.0,2.929,2.675
1811-12-01,Derby,53.84,-1.36,2.378,3.727
1811-12-01,Des Moines,40.99,-93.73,-3.222,2.907
1811-12-01,Detroit,42.59,-82.91,-2.83,2.58
1811-12-01,Dewas,23.31,76.02,0.0,0.0
1811-12-01,Dhaka,23.31,90.0,0.0,0.0
1811-12-01,Dhanbad,23.31,86.5,0.0,0.0
1811-12-01,Dharan,26.52,87.76,0.0,0.0
1811-12-01,Dharmavaram,15.27,77.5,0.0,0.0
1811-12-01,Dhaulpur,26.52,77.01,0.0,0.0
1811-12-01,Dhule,20.09,75.07,0.0,0.0
1811-12-01,Dijon,47.42,5.92,0.39799999999999996,3.34
1811-12-01,Dimitrovgrad,53.84,50.45,-9.54,3.1430000000000002
1811-12-01,Dinajpur,24.92,88.67,0.0,0.0
1811-12-01,Dindigul,10.45,77.73,0.0,0.0
1811-12-01,Dordrecht,52.24,5.26,3.35,3.2939999999999996
1811-12-01,Dortmund,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Dos Hermanas,37.78,-6.1,8.785,2.767
1811-12-01,Dresden,50.63,13.94,0.27399999999999997,3.201
1811-12-01,Drobeta Turnu Severin,44.2,22.36,0.18800000000000008,2.945
1811-12-01,Dublin,53.84,-6.82,3.133,3.573
1811-12-01,Dudley,52.24,-2.63,3.256,3.656
1811-12-01,Duisburg,50.63,6.34,2.16,3.386
1811-12-01,Dum Dum,23.31,88.25,0.0,0.0
1811-12-01,Duma,32.95,37.34,8.13,2.403
1811-12-01,Dundee,57.05,-4.43,0.14500000000000002,3.247
1811-12-01,Durg,21.7,80.48,0.0,0.0
1811-12-01,Durgapur,23.31,86.5,0.0,0.0
1811-12-01,Durham,36.17,-79.56,4.175,2.781
1811-12-01,Durrës,40.99,19.17,8.979,2.9219999999999997
1811-12-01,Dzerzhinsk,57.05,42.79,-7.288000000000001,2.92
1811-12-01,Düsseldorf,50.63,6.34,2.16,3.386
1811-12-01,Eastbourne,50.63,1.27,5.9769999999999985,3.448
1811-12-01,Ede,52.24,5.26,3.35,3.2939999999999996
1811-12-01,Edinburgh,55.45,-2.8299999999999996,0.7990000000000002,3.498
1811-12-01,Edirne,42.59,26.18,2.124,2.636
1811-12-01,Edison,40.99,-74.56,-1.706,2.93
1811-12-01,Edmonton,53.84,-113.18,-11.99,3.1860000000000004
1811-12-01,Eindhoven,52.24,5.26,3.35,3.2939999999999996
1811-12-01,El Faiyûm,29.74,31.38,14.254000000000001,2.283
1811-12-01,El Mahalla El Kubra,31.35,32.04,15.857000000000001,2.29
1811-12-01,Elbasan,40.99,19.17,8.979,2.9219999999999997
1811-12-01,Elblag,53.84,20.45,-0.996,3.23
1811-12-01,Elektrostal,55.45,39.69,-5.854,2.72
1811-12-01,Elista,45.81,45.0,-0.97,2.782
1811-12-01,Elizabeth,40.99,-74.56,-1.706,2.93
1811-12-01,Eluru,16.87,80.37,0.0,0.0
1811-12-01,Emmen,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Engels,50.63,46.9,-6.472,2.983
1811-12-01,Enschede,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Erfurt,50.63,11.41,0.008000000000000007,3.1260000000000003
1811-12-01,Erlangen,49.03,9.8,0.13999999999999996,3.267
1811-12-01,Erode,12.05,77.26,0.0,0.0
1811-12-01,Erzincan,39.38,39.54,-1.219,2.51
1811-12-01,Erzurum,39.38,41.62,-4.9460000000000015,2.576
1811-12-01,Esenyurt,40.99,27.69,6.8,2.535
1811-12-01,Eskisehir,39.38,31.21,2.647,2.43
1811-12-01,Espoo,60.27,25.95,-1.932,2.695
1811-12-01,Essen,50.63,6.34,2.16,3.386
1811-12-01,Etah,28.13,79.09,0.0,0.0
1811-12-01,Etawah,26.52,78.81,0.0,0.0
1811-12-01,Evansville,37.78,-87.46,2.155,2.861
1811-12-01,Exeter,50.63,-3.8,4.621,3.52
1811-12-01,Faizabad,26.52,82.39,0.0,0.0
1811-12-01,Faridabad,28.13,77.27,0.0,0.0
1811-12-01,Faridpur,23.31,90.0,0.0,0.0
1811-12-01,Farrukhabad,28.13,79.09,0.0,0.0
1811-12-01,Fatehpur,26.52,80.6,0.0,0.0
1811-12-01,Fayetteville,34.56,-79.78,6.492999999999999,2.793
1811-12-01,Ferrara,44.2,11.18,2.8569999999999998,3.324
1811-12-01,Fez,34.56,-5.84,10.635,2.637
1811-12-01,Fianarantsoa,-21.7,47.6,0.0,0.0
1811-12-01,Firozabad,26.52,78.81,0.0,0.0
1811-12-01,Flint,42.59,-82.91,-2.83,2.58
1811-12-01,Florence,44.2,11.18,2.8569999999999998,3.324
1811-12-01,Focsani,45.81,26.54,-1.04,2.562
1811-12-01,Foggia,40.99,14.91,6.2650000000000015,3.016
1811-12-01,Forlì,44.2,11.18,2.8569999999999998,3.324
1811-12-01,Fort Collins,40.99,-104.38,0.0,0.0
1811-12-01,Fort Lauderdale,26.52,-80.6,17.927,2.697
1811-12-01,Fort Wayne,40.99,-85.21,-2.12,2.716
1811-12-01,Frankfurt,50.63,8.87,0.7709999999999999,3.2319999999999998
1811-12-01,Freiburg,47.42,8.29,-1.805,3.366
1811-12-01,Fuenlabrada,40.99,-4.26,2.846,2.923
1811-12-01,Fürth,49.03,9.8,0.13999999999999996,3.267
1811-12-01,Gadag,15.27,75.83,0.0,0.0
1811-12-01,Gainesville,29.74,-83.08,12.512,2.845
1811-12-01,Galati,45.81,28.85,0.682,2.347
1811-12-01,Gandhidham,23.31,70.78,0.0,0.0
1811-12-01,Gandhinagar,23.31,72.52,0.0,0.0
1811-12-01,Gangapur,26.52,77.01,0.0,0.0
1811-12-01,Gangawati,15.27,75.83,0.0,0.0
1811-12-01,Gaya,24.92,85.12,0.0,0.0
1811-12-01,Gaziantep,37.78,36.61,4.684,2.437
1811-12-01,Gazipur,23.31,90.0,0.0,0.0
1811-12-01,Gdansk,53.84,17.73,-0.6239999999999999,3.177
1811-12-01,Gdynia,53.84,17.73,-0.6239999999999999,3.177
1811-12-01,Gebze,40.99,29.82,7.579,2.4130000000000003
1811-12-01,Gelsenkirchen,52.24,7.880000000000001,2.7960000000000003,3.205
1811-12-01,Geneva,45.81,5.77,-0.6110000000000001,3.237
1811-12-01,Genoa,44.2,8.94,5.646,3.1719999999999997
1811-12-01,Gent,50.63,3.8,3.4810000000000003,3.532
1811-12-01,Gera,50.63,11.41,0.008000000000000007,3.1260000000000003
1811-12-01,Getafe,40.99,-4.26,2.846,2.923
1811-12-01,Ghaziabad,28.13,77.27,0.0,0.0
1811-12-01,Ghazipur,24.92,83.35,0.0,0.0
1811-12-01,Gijón,44.2,-6.71,10.372,3.054
1811-12-01,Gillingham,50.63,1.27,5.9769999999999985,3.448
1811-12-01,Giugliano In Campania,40.99,14.91,6.2650000000000015,3.016
1811-12-01,Gizeh,29.74,31.38,14.254000000000001,2.283
1811-12-01,Glasgow,55.45,-2.8299999999999996,0.7990000000000002,3.498
1811-12-01,Glazov,58.66,52.31,-12.048,3.279
1811-12-01,Gliwice,50.63,19.01,-0.16099999999999992,3.2689999999999997
1811-12-01,Gloucester,52.24,-2.63,3.256,3.656
1811-12-01,Godhra,23.31,74.27,0.0,0.0
1811-12-01,Gomel,52.24,31.53,-2.423,2.645
