dt,City,Latitude,Longitude,AverageTemperature,AverageTemperatureUncertainty
1796-01-01,Budaun,28.13,79.09,14.892000000000001,2.3569999999999998
1796-01-01,Buffalo,42.59,-78.55,-4.615,3.13
1796-01-01,Bulandshahr,28.13,77.27,14.59,2.374
1796-01-01,Burgas,42.59,28.36,6.379,2.863
1796-01-01,Burgos,42.59,-4.36,4.067,3.395
1796-01-01,Burhanpur,21.7,77.02,19.637,2.27
1796-01-01,Bursa,39.38,29.13,3.645000000000002,2.804
1796-01-01,Buzau,45.81,26.54,-0.4390000000000005,3.0669999999999997
1796-01-01,Bydgoszcz,53.84,17.73,2.4730000000000003,3.803
1796-01-01,Bytom,50.63,19.01,3.032,3.6
1796-01-01,Cadiz,36.17,-5.97,11.655999999999999,3.071
1796-01-01,Caen,49.03,0.0,6.5909999999999975,3.8139999999999996
1796-01-01,Cagliari,39.38,8.32,11.062000000000001,3.5189999999999997
1796-01-01,Calcutta,23.31,88.25,18.708,2.305
1796-01-01,Calgary,50.63,-112.82,0.0,0.0
1796-01-01,Cambridge,42.59,-72.0,-5.278,3.134
1796-01-01,Cambridge,52.24,0.0,7.32,3.9539999999999997
1796-01-01,Cape Coral,26.52,-82.39,19.129,3.0239999999999996
1796-01-01,Cardiff,52.24,-2.63,6.834,3.9930000000000003
1796-01-01,Cartagena,37.78,0.0,11.879000000000001,3.366
1796-01-01,Cary,36.17,-79.56,4.175,3.023
1796-01-01,Casablanca,32.95,-6.7,9.335,2.858
1796-01-01,Catania,37.78,14.24,8.851,3.1910000000000003
1796-01-01,Cedar Rapids,42.59,-91.64,-7.933,3.448
1796-01-01,Champdani,23.31,88.25,18.708,2.305
1796-01-01,Chandannagar,23.31,88.25,18.708,2.305
1796-01-01,Chandausi,28.13,79.09,14.892000000000001,2.3569999999999998
1796-01-01,Chandpur,23.31,90.0,18.476000000000006,2.303
1796-01-01,Chandrapur,20.09,78.48,21.899,2.291
1796-01-01,Charleroi,50.63,3.8,6.787999999999999,3.918
1796-01-01,Charleston,32.95,-79.47,10.907,3.0210000000000004
1796-01-01,Charlotte,34.56,-81.73,6.239,3.042
1796-01-01,Chas,23.31,86.5,17.805999999999994,2.291
1796-01-01,Chattanooga,34.56,-85.62,5.013999999999999,3.1630000000000003
1796-01-01,Chavakachcheri,8.84,80.27,25.855999999999998,2.252
1796-01-01,Cheboksary,55.45,48.19,-11.614,3.279
1796-01-01,Chelmsford,52.24,0.0,7.32,3.9539999999999997
1796-01-01,Cheltenham,52.24,-2.63,6.834,3.9930000000000003
1796-01-01,Chelyabinsk,55.45,62.36,0.0,0.0
1796-01-01,Chemnitz,50.63,13.94,4.273,3.6039999999999996
1796-01-01,Cherepovets,58.66,36.92,-7.815,3.156
1796-01-01,Cherkasy,49.03,31.84,-2.104,3.043
1796-01-01,Cherkessk,44.2,42.48,-3.156,2.985
1796-01-01,Chernihiv,52.24,31.53,-2.9419999999999997,3.057
1796-01-01,Chernivtsi,49.03,26.94,-0.6389999999999993,3.1010000000000004
1796-01-01,Chesapeake,36.17,-75.58,7.08,3.0210000000000004
1796-01-01,Chhapra,26.52,84.18,15.552,2.305
1796-01-01,Chhatarpur,24.92,79.8,16.115000000000002,2.3
1796-01-01,Chhindwara,21.7,78.75,19.317,2.286
1796-01-01,Chicago,42.59,-87.27,-0.29499999999999993,3.2739999999999996
1796-01-01,Chikmagalur,13.66,75.14,24.333,2.2430000000000003
1796-01-01,Chisinau,47.42,29.61,-0.2599999999999998,3.025
1796-01-01,Chitradurga,13.66,76.79,22.298,2.31
1796-01-01,Chittaurgarh,24.92,74.48,16.634,2.329
1796-01-01,Chorzow,50.63,19.01,3.032,3.6
1796-01-01,Churu,28.13,75.45,14.427999999999999,2.395
1796-01-01,Cincinnati,39.38,-85.32,-1.3419999999999999,3.239
1796-01-01,Clarksville,36.17,-87.51,3.242,3.238
1796-01-01,Clearwater,28.13,-82.73,16.459,3.113
1796-01-01,Clermont Ferrand,45.81,3.46,2.824,3.713
1796-01-01,Cleveland,40.99,-80.95,-2.623,3.148
1796-01-01,Cluj Napoca,47.42,22.5,1.6919999999999995,3.2710000000000004
1796-01-01,Coimbra,40.99,-8.52,8.437000000000001,3.1260000000000003
1796-01-01,Colchester,52.24,0.0,7.32,3.9539999999999997
1796-01-01,Cologne,50.63,6.34,5.657,3.9019999999999997
1796-01-01,Colombo,7.23,80.27,24.947,2.1919999999999997
1796-01-01,Colorado Springs,39.38,-104.05,0.0,0.0
1796-01-01,Columbia,34.56,-81.73,6.239,3.042
1796-01-01,Columbus,32.95,-85.21,7.515,3.156
1796-01-01,Columbus,39.38,-83.24,-0.78,3.195
1796-01-01,Constanta,44.2,29.07,4.529,2.9139999999999997
1796-01-01,Constantine,36.17,5.97,6.4129999999999985,3.406
1796-01-01,Copenhagen,55.45,11.34,5.4689999999999985,4.096
1796-01-01,Coral Springs,26.52,-80.6,18.16,2.964
1796-01-01,Cork,52.24,-7.880000000000001,7.212999999999999,3.667
1796-01-01,Cottbus,52.24,13.14,5.973,4.218999999999999
1796-01-01,Coventry,52.24,-2.63,6.834,3.9930000000000003
1796-01-01,Cracow,50.63,19.01,3.032,3.6
1796-01-01,Craiova,44.2,24.6,1.1919999999999995,3.069
1796-01-01,Crawley,50.63,-1.27,9.036,3.888
1796-01-01,Cuddapah,15.27,79.17,23.75500000000001,2.359
1796-01-01,Czestochowa,50.63,19.01,3.032,3.6
1796-01-01,Córdoba,37.78,-4.07,7.737999999999999,3.239
1796-01-01,Dabrowa Gornicza,50.63,19.01,3.032,3.6
1796-01-01,Damoh,23.31,79.51,17.382,2.279
1796-01-01,Darbhanga,26.52,85.97,15.386,2.298
1796-01-01,Darjiling,26.52,87.76,14.424,2.316
1796-01-01,Darmstadt,50.63,8.87,4.641,3.815
1796-01-01,Daugavpils,55.45,25.51,-0.3259999999999996,3.248
1796-01-01,Dayton,39.38,-83.24,-0.78,3.195
1796-01-01,Debrecen,47.42,22.5,1.6919999999999995,3.2710000000000004
1796-01-01,Dehra Dun,29.74,77.54,13.15,2.3930000000000002
1796-01-01,Dehri,24.92,83.35,15.81,2.3
1796-01-01,Dekernes,31.35,32.04,14.692,2.612
1796-01-01,Delhi,28.13,77.27,14.59,2.374
1796-01-01,Denizli,37.78,28.47,6.885,2.7430000000000003
1796-01-01,Denver,39.38,-104.05,0.0,0.0
1796-01-01,Deoria,26.52,84.18,15.552,2.305
1796-01-01,Derbent,42.59,48.0,0.0,0.0
1796-01-01,Derby,53.84,-1.36,6.415,4.085
1796-01-01,Des Moines,40.99,-93.73,-5.325,3.486
1796-01-01,Detroit,42.59,-82.91,-4.5569999999999995,3.136
1796-01-01,Dewas,23.31,76.02,17.784000000000006,2.28
1796-01-01,Dhaka,23.31,90.0,18.476000000000006,2.303
1796-01-01,Dhanbad,23.31,86.5,17.805999999999994,2.291
1796-01-01,Dharan,26.52,87.76,14.424,2.316
1796-01-01,Dharmavaram,15.27,77.5,23.642,2.318
1796-01-01,Dhaulpur,26.52,77.01,15.615,2.353
1796-01-01,Dhule,20.09,75.07,20.072000000000006,2.241
1796-01-01,Dijon,47.42,5.92,3.469,3.718
1796-01-01,Dimitrovgrad,53.84,50.45,-12.916,3.318
1796-01-01,Dinajpur,24.92,88.67,17.369999999999994,2.32
1796-01-01,Dindigul,10.45,77.73,23.093000000000004,2.289
1796-01-01,Dordrecht,52.24,5.26,6.442,4.067
1796-01-01,Dortmund,52.24,7.880000000000001,6.297999999999999,4.011
1796-01-01,Dos Hermanas,37.78,-6.1,8.932,3.148
1796-01-01,Dresden,50.63,13.94,4.273,3.6039999999999996
1796-01-01,Drobeta Turnu Severin,44.2,22.36,1.7069999999999999,3.15
1796-01-01,Dublin,53.84,-6.82,6.658,3.8089999999999997
1796-01-01,Dudley,52.24,-2.63,6.834,3.9930000000000003
1796-01-01,Duisburg,50.63,6.34,5.657,3.9019999999999997
1796-01-01,Dum Dum,23.31,88.25,18.708,2.305
1796-01-01,Dundee,57.05,-4.43,4.3389999999999995,3.9560000000000004
1796-01-01,Durg,21.7,80.48,19.178,2.286
1796-01-01,Durgapur,23.31,86.5,17.805999999999994,2.291
1796-01-01,Durham,36.17,-79.56,4.175,3.023
1796-01-01,Durrës,40.99,19.17,10.198,3.135
1796-01-01,Dzerzhinsk,57.05,42.79,-9.218,3.2
1796-01-01,Düsseldorf,50.63,6.34,5.657,3.9019999999999997
1796-01-01,Eastbourne,50.63,1.27,8.809000000000003,3.8510000000000004
1796-01-01,Ede,52.24,5.26,6.442,4.067
1796-01-01,Edinburgh,55.45,-2.8299999999999996,5.369,3.949
1796-01-01,Edirne,42.59,26.18,2.552,2.966
1796-01-01,Edison,40.99,-74.56,-2.6460000000000004,3.196
1796-01-01,Edmonton,53.84,-113.18,0.0,0.0
1796-01-01,Eindhoven,52.24,5.26,6.442,4.067
1796-01-01,El Mahalla El Kubra,31.35,32.04,14.692,2.612
1796-01-01,Elbasan,40.99,19.17,10.198,3.135
1796-01-01,Elblag,53.84,20.45,1.3230000000000004,3.555
1796-01-01,Elektrostal,55.45,39.69,-7.629999999999999,3.1180000000000003
1796-01-01,Elista,45.81,45.0,-3.78,3.221
1796-01-01,Elizabeth,40.99,-74.56,-2.6460000000000004,3.196
1796-01-01,Eluru,16.87,80.37,22.995,2.325
1796-01-01,Emmen,52.24,7.880000000000001,6.297999999999999,4.011
1796-01-01,Engels,50.63,46.9,-9.766,3.301
1796-01-01,Enschede,52.24,7.880000000000001,6.297999999999999,4.011
1796-01-01,Erfurt,50.63,11.41,3.987,3.699
1796-01-01,Erlangen,49.03,9.8,4.516,3.5869999999999997
1796-01-01,Erode,12.05,77.26,22.671999999999997,2.3169999999999997
1796-01-01,Erzincan,39.38,39.54,-3.68,2.966
1796-01-01,Erzurum,39.38,41.62,0.0,0.0
1796-01-01,Esenyurt,40.99,27.69,6.5429999999999975,2.832
1796-01-01,Eskisehir,39.38,31.21,1.819,2.86
1796-01-01,Espoo,60.27,25.95,-1.3040000000000005,3.675
1796-01-01,Essen,50.63,6.34,5.657,3.9019999999999997
1796-01-01,Etah,28.13,79.09,14.892000000000001,2.3569999999999998
1796-01-01,Etawah,26.52,78.81,14.855,2.339
1796-01-01,Evansville,37.78,-87.46,1.287,3.265
1796-01-01,Exeter,50.63,-3.8,7.763,3.839
1796-01-01,Faizabad,26.52,82.39,15.384,2.326
1796-01-01,Faridabad,28.13,77.27,14.59,2.374
1796-01-01,Faridpur,23.31,90.0,18.476000000000006,2.303
1796-01-01,Farrukhabad,28.13,79.09,14.892000000000001,2.3569999999999998
1796-01-01,Fatehpur,26.52,80.6,14.667,2.331
1796-01-01,Fayetteville,34.56,-79.78,6.686,3.0210000000000004
1796-01-01,Ferrara,44.2,11.18,4.747999999999998,3.87
1796-01-01,Fez,34.56,-5.84,10.302999999999999,2.988
1796-01-01,Fianarantsoa,-21.7,47.6,0.0,0.0
1796-01-01,Firozabad,26.52,78.81,14.855,2.339
1796-01-01,Flint,42.59,-82.91,-4.5569999999999995,3.136
1796-01-01,Florence,44.2,11.18,4.747999999999998,3.87
1796-01-01,Focsani,45.81,26.54,-0.4390000000000005,3.0669999999999997
1796-01-01,Foggia,40.99,14.91,7.487,3.34
1796-01-01,Forlì,44.2,11.18,4.747999999999998,3.87
1796-01-01,Fort Collins,40.99,-104.38,0.0,0.0
1796-01-01,Fort Lauderdale,26.52,-80.6,18.16,2.964
1796-01-01,Fort Wayne,40.99,-85.21,-3.609,3.234
1796-01-01,Frankfurt,50.63,8.87,4.641,3.815
1796-01-01,Freiburg,47.42,8.29,1.6750000000000005,3.553
1796-01-01,Fuenlabrada,40.99,-4.26,3.783,3.3569999999999998
1796-01-01,Fürth,49.03,9.8,4.516,3.5869999999999997
1796-01-01,Gadag,15.27,75.83,22.785999999999998,2.262
1796-01-01,Gainesville,29.74,-83.08,12.898,3.135
1796-01-01,Galati,45.81,28.85,0.8390000000000001,3.048
1796-01-01,Gandhidham,23.31,70.78,19.073,2.305
1796-01-01,Gandhinagar,23.31,72.52,19.649,2.286
1796-01-01,Gangapur,26.52,77.01,15.615,2.353
1796-01-01,Gangawati,15.27,75.83,22.785999999999998,2.262
1796-01-01,Gaya,24.92,85.12,15.869000000000002,2.303
1796-01-01,Gaziantep,37.78,36.61,3.14,2.818
1796-01-01,Gazipur,23.31,90.0,18.476000000000006,2.303
1796-01-01,Gdansk,53.84,17.73,2.4730000000000003,3.803
1796-01-01,Gdynia,53.84,17.73,2.4730000000000003,3.803
1796-01-01,Gebze,40.99,29.82,7.127999999999999,2.8
1796-01-01,Gelsenkirchen,52.24,7.880000000000001,6.297999999999999,4.011
1796-01-01,Geneva,45.81,5.77,1.676,3.727
1796-01-01,Genoa,44.2,8.94,7.2929999999999975,3.728
1796-01-01,Gent,50.63,3.8,6.787999999999999,3.918
1796-01-01,Gera,50.63,11.41,3.987,3.699
1796-01-01,Getafe,40.99,-4.26,3.783,3.3569999999999998
1796-01-01,Ghaziabad,28.13,77.27,14.59,2.374
1796-01-01,Ghazipur,24.92,83.35,15.81,2.3
1796-01-01,Gijón,44.2,-6.71,11.357000000000001,3.3360000000000003
1796-01-01,Gillingham,50.63,1.27,8.809000000000003,3.8510000000000004
1796-01-01,Giugliano In Campania,40.99,14.91,7.487,3.34
1796-01-01,Glasgow,55.45,-2.8299999999999996,5.369,3.949
1796-01-01,Glazov,58.66,52.31,-14.552,3.365
1796-01-01,Gliwice,50.63,19.01,3.032,3.6
1796-01-01,Gloucester,52.24,-2.63,6.834,3.9930000000000003
1796-01-01,Godhra,23.31,74.27,18.531,2.2769999999999997
1796-01-01,Gomel,52.24,31.53,-2.9419999999999997,3.057
1796-01-01,Gonda,26.52,82.39,15.384,2.326
1796-01-01,Gondal,21.7,70.1,20.227999999999998,2.242
1796-01-01,Gorakhpur,26.52,84.18,15.552,2.305
1796-01-01,Gorzow Wielkopolski,52.24,15.77,4.442,3.886
1796-01-01,Granada,37.78,-4.07,7.737999999999999,3.239
