dt,City,Latitude,Longitude,AverageTemperature,AverageTemperatureUncertainty
1772-03-01,Chattanooga,34.56,-85.62,7.961,2.989
1772-03-01,Cheboksary,55.45,48.19,-8.602,3.819
1772-03-01,Chelmsford,52.24,0.0,4.6030000000000015,4.687
1772-03-01,Cheltenham,52.24,-2.63,4.2669999999999995,4.458
1772-03-01,Chemnitz,50.63,13.94,3.622,4.877
1772-03-01,Cherepovets,58.66,36.92,-8.509,4.428999999999999
1772-03-01,Cherkasy,49.03,31.84,-1.399,4.084
1772-03-01,Chernihiv,52.24,31.53,-3.405,4.381
1772-03-01,Chernivtsi,49.03,26.94,-0.25399999999999995,4.282
1772-03-01,Chesapeake,36.17,-75.58,6.8389999999999995,2.583
1772-03-01,Chicago,42.59,-87.27,0.7979999999999999,2.9539999999999997
1772-03-01,Chisinau,47.42,29.61,0.958,4.044
1772-03-01,Chorzow,50.63,19.01,2.112,4.704
1772-03-01,Cincinnati,39.38,-85.32,2.401,2.925
1772-03-01,Clarksville,36.17,-87.51,6.9079999999999995,3.077
1772-03-01,Clearwater,28.13,-82.73,16.302999999999994,3.0069999999999997
1772-03-01,Clermont Ferrand,45.81,3.46,6.193,4.1
1772-03-01,Cleveland,40.99,-80.95,-0.08999999999999986,2.7030000000000003
1772-03-01,Cluj Napoca,47.42,22.5,3.8360000000000003,4.26
1772-03-01,Coimbra,40.99,-8.52,10.405,3.261
1772-03-01,Colchester,52.24,0.0,4.6030000000000015,4.687
1772-03-01,Cologne,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Columbia,34.56,-81.73,8.709999999999999,2.823
1772-03-01,Columbus,32.95,-85.21,10.003,3.0
1772-03-01,Columbus,39.38,-83.24,2.452,2.815
1772-03-01,Constanta,44.2,29.07,3.8260000000000014,3.7560000000000002
1772-03-01,Constantine,36.17,5.97,10.804,3.275
1772-03-01,Copenhagen,55.45,11.34,-0.18699999999999986,4.828
1772-03-01,Coral Springs,26.52,-80.6,0.0,0.0
1772-03-01,Cork,52.24,-7.880000000000001,5.144,4.154
1772-03-01,Cottbus,52.24,13.14,3.905,4.9060000000000015
1772-03-01,Coventry,52.24,-2.63,4.2669999999999995,4.458
1772-03-01,Cracow,50.63,19.01,2.112,4.704
1772-03-01,Craiova,44.2,24.6,5.272,3.887
1772-03-01,Crawley,50.63,-1.27,5.681,4.386
1772-03-01,Czestochowa,50.63,19.01,2.112,4.704
1772-03-01,Córdoba,37.78,-4.07,11.902000000000001,3.194
1772-03-01,Dabrowa Gornicza,50.63,19.01,2.112,4.704
1772-03-01,Darmstadt,50.63,8.87,4.4,4.82
1772-03-01,Daugavpils,55.45,25.51,-4.404,4.919
1772-03-01,Dayton,39.38,-83.24,2.452,2.815
1772-03-01,Debrecen,47.42,22.5,3.8360000000000003,4.26
1772-03-01,Denizli,37.78,28.47,8.759,3.385
1772-03-01,Derby,53.84,-1.36,3.499,4.688
1772-03-01,Des Moines,40.99,-93.73,0.873,3.412
1772-03-01,Detroit,42.59,-82.91,-1.953,2.761
1772-03-01,Dijon,47.42,5.92,6.313,4.593999999999999
1772-03-01,Dimitrovgrad,53.84,50.45,-9.129,3.819
1772-03-01,Dordrecht,52.24,5.26,4.574,4.73
1772-03-01,Dortmund,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Dos Hermanas,37.78,-6.1,12.700999999999999,3.154
1772-03-01,Dresden,50.63,13.94,3.622,4.877
1772-03-01,Drobeta Turnu Severin,44.2,22.36,4.5779999999999985,3.9219999999999997
1772-03-01,Dublin,53.84,-6.82,3.919000000000002,4.283
1772-03-01,Dudley,52.24,-2.63,4.2669999999999995,4.458
1772-03-01,Duisburg,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Dundee,57.05,-4.43,1.1159999999999999,4.513999999999999
1772-03-01,Durham,36.17,-79.56,6.6320000000000014,2.718
1772-03-01,Durrës,40.99,19.17,11.459000000000001,3.653
1772-03-01,Dzerzhinsk,57.05,42.79,-7.893000000000002,4.09
1772-03-01,Düsseldorf,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Eastbourne,50.63,1.27,5.7620000000000005,4.61
1772-03-01,Ede,52.24,5.26,4.574,4.73
1772-03-01,Edinburgh,55.45,-2.8299999999999996,2.5700000000000003,4.618
1772-03-01,Edirne,42.59,26.18,5.3420000000000005,3.7430000000000003
1772-03-01,Edison,40.99,-74.56,-0.5390000000000001,2.5580000000000003
1772-03-01,Edmonton,53.84,-113.18,0.0,0.0
1772-03-01,Eindhoven,52.24,5.26,4.574,4.73
1772-03-01,Elbasan,40.99,19.17,11.459000000000001,3.653
1772-03-01,Elblag,53.84,20.45,-1.104,4.94
1772-03-01,Elektrostal,55.45,39.69,-7.002999999999999,4.166
1772-03-01,Elizabeth,40.99,-74.56,-0.5390000000000001,2.5580000000000003
1772-03-01,Emmen,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Engels,50.63,46.9,-6.577000000000001,3.8689999999999998
1772-03-01,Enschede,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Erfurt,50.63,11.41,3.435,4.93
1772-03-01,Erlangen,49.03,9.8,5.6690000000000005,4.838
1772-03-01,Esenyurt,40.99,27.69,6.856,3.583
1772-03-01,Eskisehir,39.38,31.21,4.7940000000000005,3.5380000000000003
1772-03-01,Espoo,60.27,25.95,-8.213999999999999,5.164
1772-03-01,Essen,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Evansville,37.78,-87.46,5.352,3.0580000000000003
1772-03-01,Exeter,50.63,-3.8,6.0820000000000025,4.152
1772-03-01,Fayetteville,34.56,-79.78,9.059,2.779
1772-03-01,Ferrara,44.2,11.18,9.321,3.995
1772-03-01,Fez,34.56,-5.84,13.595,2.989
1772-03-01,Flint,42.59,-82.91,-1.953,2.761
1772-03-01,Florence,44.2,11.18,9.321,3.995
1772-03-01,Focsani,45.81,26.54,1.349,4.013
1772-03-01,Foggia,40.99,14.91,10.49,3.608
1772-03-01,Forlì,44.2,11.18,9.321,3.995
1772-03-01,Fort Collins,40.99,-104.38,0.0,0.0
1772-03-01,Fort Lauderdale,26.52,-80.6,0.0,0.0
1772-03-01,Fort Wayne,40.99,-85.21,0.09600000000000007,2.887
1772-03-01,Frankfurt,50.63,8.87,4.4,4.82
1772-03-01,Freiburg,47.42,8.29,4.25,4.593
1772-03-01,Fuenlabrada,40.99,-4.26,7.377999999999999,3.3960000000000004
1772-03-01,Fürth,49.03,9.8,5.6690000000000005,4.838
1772-03-01,Gainesville,29.74,-83.08,14.31,3.0010000000000003
1772-03-01,Galati,45.81,28.85,2.735,3.935
1772-03-01,Gdansk,53.84,17.73,0.03499999999999992,4.96
1772-03-01,Gdynia,53.84,17.73,0.03499999999999992,4.96
1772-03-01,Gebze,40.99,29.82,6.86,3.572
1772-03-01,Gelsenkirchen,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Geneva,45.81,5.77,6.2360000000000015,4.28
1772-03-01,Genoa,44.2,8.94,11.246,3.92
1772-03-01,Gent,50.63,3.8,6.0710000000000015,4.79
1772-03-01,Gera,50.63,11.41,3.435,4.93
1772-03-01,Getafe,40.99,-4.26,7.377999999999999,3.3960000000000004
1772-03-01,Gijón,44.2,-6.71,10.035,3.4930000000000003
1772-03-01,Gillingham,50.63,1.27,5.7620000000000005,4.61
1772-03-01,Giugliano In Campania,40.99,14.91,10.49,3.608
1772-03-01,Glasgow,55.45,-2.8299999999999996,2.5700000000000003,4.618
1772-03-01,Glazov,58.66,52.31,-10.193,3.8289999999999997
1772-03-01,Gliwice,50.63,19.01,2.112,4.704
1772-03-01,Gloucester,52.24,-2.63,4.2669999999999995,4.458
1772-03-01,Gomel,52.24,31.53,-3.405,4.381
1772-03-01,Gorzow Wielkopolski,52.24,15.77,2.812,4.864
1772-03-01,Granada,37.78,-4.07,11.902000000000001,3.194
1772-03-01,Grand Rapids,42.59,-85.09,-1.682,2.859
1772-03-01,Graz,47.42,15.39,3.783,4.513
1772-03-01,Green Bay,44.2,-87.2,-3.287,2.9360000000000004
1772-03-01,Greensboro,36.17,-79.56,6.6320000000000014,2.718
1772-03-01,Grenoble,45.81,5.77,6.2360000000000015,4.28
1772-03-01,Groningen,53.84,6.82,2.6290000000000004,4.81
1772-03-01,Guelph,44.2,-80.5,-5.5829999999999975,2.699
1772-03-01,Gyor,47.42,17.76,5.83,4.453
1772-03-01,Göteborg,58.66,12.31,-3.8539999999999996,4.864
1772-03-01,Göttingen,52.24,10.51,3.447,4.835
1772-03-01,Haarlem,52.24,5.26,4.574,4.73
1772-03-01,Haarlemmermeer,52.24,5.26,4.574,4.73
1772-03-01,Hagen,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Halifax,44.2,-62.61,-3.643,2.4459999999999997
1772-03-01,Halle,50.63,11.41,3.435,4.93
1772-03-01,Hamburg,53.84,9.55,2.342,4.803999999999999
1772-03-01,Hamilton,42.59,-80.73,-2.893,2.674
1772-03-01,Hamm,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Hampton,36.17,-75.58,6.8389999999999995,2.583
1772-03-01,Hanover,52.24,10.51,3.447,4.835
1772-03-01,Hartford,40.99,-72.43,-0.3610000000000002,2.544
1772-03-01,Heidelberg,49.03,9.8,5.6690000000000005,4.838
1772-03-01,Heilbronn,49.03,9.8,5.6690000000000005,4.838
1772-03-01,Helsinki,60.27,25.95,-8.213999999999999,5.164
1772-03-01,Herne,52.24,7.880000000000001,4.2970000000000015,4.78
1772-03-01,Hialeah,26.52,-80.6,0.0,0.0
1772-03-01,Hildesheim,52.24,10.51,3.447,4.835
1772-03-01,Hollywood,26.52,-80.6,0.0,0.0
1772-03-01,Horlivka,49.03,39.18,-2.8040000000000003,3.907
1772-03-01,Hrodna,53.84,23.18,-2.441,4.868
1772-03-01,Huddersfield,53.84,-1.36,3.499,4.688
1772-03-01,Huelva,37.78,-6.1,12.700999999999999,3.154
1772-03-01,Huntsville,34.56,-85.62,7.961,2.989
1772-03-01,Iasi,47.42,27.24,1.315,4.131
1772-03-01,Independence,39.38,-93.64,0.0,0.0
1772-03-01,Indianapolis,39.38,-85.32,2.401,2.925
1772-03-01,Inegol,39.38,29.13,5.444,3.49
1772-03-01,Ingolstadt,49.03,12.24,4.359,4.814
1772-03-01,Innsbruck,47.42,10.66,2.005,4.6080000000000005
1772-03-01,Ipswich,52.24,0.0,4.6030000000000015,4.687
1772-03-01,Istanbul,40.99,29.82,6.86,3.572
1772-03-01,Ivanovo,57.05,39.84,-8.113999999999999,4.186
1772-03-01,Izhevsk,57.05,54.59,-9.712,3.759
1772-03-01,Izmir,37.78,26.44,11.709,3.358
1772-03-01,Izmit,40.99,29.82,6.86,3.572
1772-03-01,Jackson,32.95,-90.96,0.0,0.0
1772-03-01,Jacksonville,29.74,-81.23,15.252999999999998,2.9339999999999997
1772-03-01,Jaén,37.78,-4.07,11.902000000000001,3.194
1772-03-01,Jerez,36.17,-5.97,13.684000000000001,3.034
1772-03-01,Jersey City,40.99,-74.56,-0.5390000000000001,2.5580000000000003
1772-03-01,Joliet,40.99,-87.34,0.625,3.003
1772-03-01,Kaliningrad,55.45,19.84,-2.276,5.169
1772-03-01,Kalisz,52.24,18.39,1.7400000000000002,4.7989999999999995
1772-03-01,Kallithéa,37.78,24.41,11.95,3.367
1772-03-01,Kaluga,53.84,36.82,-6.662000000000001,4.335
1772-03-01,Kamyshin,50.63,44.37,-6.144,3.865
1772-03-01,Kansas City,39.38,-93.64,0.0,0.0
1772-03-01,Karlsruhe,49.03,7.35,6.181,4.794
1772-03-01,Kassel,50.63,8.87,4.4,4.82
1772-03-01,Katowice,50.63,19.01,2.112,4.704
1772-03-01,Kaunas,55.45,22.68,-3.3789999999999996,4.992
1772-03-01,Kazan,55.45,48.19,-8.602,3.819
1772-03-01,Kecskemét,47.42,20.13,5.051,4.343999999999999
1772-03-01,Kenitra,34.56,-5.84,13.595,2.989
1772-03-01,Kerch,45.81,35.77,1.215,3.6860000000000004
1772-03-01,Kherson,47.42,31.97,0.30699999999999994,3.966
1772-03-01,Khimki,55.45,36.85,-6.862,4.449
1772-03-01,Kiel,53.84,9.55,2.342,4.803999999999999
1772-03-01,Kielce,50.63,21.55,1.2819999999999998,4.619
1772-03-01,Kiev,50.63,31.69,-2.075,4.251
1772-03-01,Kingston,44.2,-76.02,-4.808,2.593
1772-03-01,Kingston Upon Hull,53.84,-1.36,3.499,4.688
1772-03-01,Kirov,58.66,49.23,-9.198,3.903
1772-03-01,Kirovohrad,49.03,31.84,-1.399,4.084
1772-03-01,Kitchener,44.2,-80.5,-5.5829999999999975,2.699
1772-03-01,Klaipeda,55.45,19.84,-2.276,5.169
1772-03-01,Knoxville,36.17,-83.54,5.4060000000000015,2.8810000000000002
1772-03-01,Koblenz,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Kolomna,55.45,39.69,-7.002999999999999,4.166
1772-03-01,Kolpino,60.27,29.19,-8.378,5.048
1772-03-01,Kosice,49.03,22.04,1.906,4.4430000000000005
1772-03-01,Kostroma,57.05,39.84,-8.113999999999999,4.186
1772-03-01,Koszalin,53.84,15.0,1.0810000000000002,4.9239999999999995
1772-03-01,Kovrov,57.05,42.79,-7.893000000000002,4.09
1772-03-01,Kragujevac,44.2,20.12,6.007999999999999,3.964
1772-03-01,Krasnodar,45.81,38.08,1.6549999999999998,3.688
1772-03-01,Krefeld,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Kremenchuk,49.03,34.29,-1.63,4.032
1772-03-01,Kryvyy Rih,47.42,34.34,-0.15300000000000002,3.872
1772-03-01,Kumanovo,42.59,21.82,5.260999999999999,3.821
1772-03-01,Kursk,52.24,36.79,-5.932,4.14
1772-03-01,Kütahya,39.38,29.13,5.444,3.49
1772-03-01,Lansing,42.59,-85.09,-1.682,2.859
1772-03-01,Latina,40.99,12.78,12.834000000000001,3.614
1772-03-01,Lausanne,45.81,5.77,6.2360000000000015,4.28
1772-03-01,Le Havre,49.03,0.0,6.584,4.312
1772-03-01,Le Mans,47.42,1.18,7.697,4.2010000000000005
1772-03-01,Leeds,53.84,-1.36,3.499,4.688
1772-03-01,Leganés,40.99,-4.26,7.377999999999999,3.3960000000000004
1772-03-01,Leghorn,44.2,11.18,9.321,3.995
1772-03-01,Legnica,50.63,16.48,2.224,4.82
1772-03-01,Leicester,52.24,0.0,4.6030000000000015,4.687
1772-03-01,Leiden,52.24,5.26,4.574,4.73
1772-03-01,Leipzig,50.63,11.41,3.435,4.93
1772-03-01,Leverkusen,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Lexington Fayette,37.78,-85.42,4.947000000000001,2.963
1772-03-01,León,42.59,-6.55,7.627999999999999,3.3989999999999996
1772-03-01,Lille,50.63,3.8,6.0710000000000015,4.79
1772-03-01,Limoges,45.81,1.15,7.83,3.9810000000000003
1772-03-01,Lincoln,40.99,-95.86,0.0,0.0
1772-03-01,Linz,49.03,14.69,3.013,4.808
1772-03-01,Lipetsk,52.24,39.42,-6.318999999999999,4.132
1772-03-01,Lisbon,39.38,-8.32,11.866,3.202
1772-03-01,Little Rock,34.56,-91.46,0.0,0.0
1772-03-01,Liverpool,53.84,-4.09,4.0470000000000015,4.477
1772-03-01,Liège,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Ljubljana,45.81,15.0,6.4659999999999975,4.266
1772-03-01,Lleida,40.99,0.0,11.487,3.432
1772-03-01,Logroño,42.59,-2.18,8.5,3.5410000000000004
1772-03-01,London,42.59,-80.73,-2.893,2.674
1772-03-01,London,52.24,0.0,4.6030000000000015,4.687
1772-03-01,Louisville,37.78,-85.42,4.947000000000001,2.963
1772-03-01,Lowell,42.59,-72.0,-3.1910000000000003,2.605
1772-03-01,Lublin,50.63,21.55,1.2819999999999998,4.619
1772-03-01,Ludwigshafen,49.03,7.35,6.181,4.794
1772-03-01,Luton,52.24,0.0,4.6030000000000015,4.687
1772-03-01,Lvov,50.63,24.08,-0.0020000000000000018,4.551
1772-03-01,Lyon,45.81,5.77,6.2360000000000015,4.28
1772-03-01,Lyubertsy,55.45,36.85,-6.862,4.449
1772-03-01,Lárisa,39.38,22.89,10.113,3.4810000000000003
1772-03-01,Lübeck,53.84,9.55,2.342,4.803999999999999
1772-03-01,Maastricht,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Madison,42.59,-89.45,-1.6250000000000002,3.1060000000000003
1772-03-01,Madrid,40.99,-4.26,7.377999999999999,3.3960000000000004
1772-03-01,Magdeburg,52.24,10.51,3.447,4.835
1772-03-01,Mainz,50.63,8.87,4.4,4.82
1772-03-01,Makiyivka,47.42,39.08,-1.08,3.7689999999999997
1772-03-01,Malmö,55.45,14.17,-1.082,4.937
1772-03-01,Manchester,42.59,-72.0,-3.1910000000000003,2.605
1772-03-01,Manchester,53.84,-1.36,3.499,4.688
1772-03-01,Manisa,39.38,27.05,9.325,3.4730000000000003
1772-03-01,Mannheim,49.03,7.35,6.181,4.794
1772-03-01,Marbella,36.17,-3.98,13.502,3.0780000000000003
1772-03-01,Marseille,42.59,6.55,13.043,3.65
1772-03-01,Mataró,40.99,2.13,13.19,3.452
1772-03-01,Maykop,44.2,40.25,1.814,3.557
1772-03-01,Mazyr,52.24,28.91,-2.529,4.5089999999999995
1772-03-01,Memphis,34.56,-89.51,9.036,3.157
1772-03-01,Messina,37.78,16.27,12.715,3.3689999999999998
1772-03-01,Metairie,29.74,-90.46,0.0,0.0
1772-03-01,Metz,49.03,7.35,6.181,4.794
1772-03-01,Miami,26.52,-80.6,0.0,0.0
1772-03-01,Middlesbrough,53.84,-1.36,3.499,4.688
1772-03-01,Milan,45.81,8.08,4.57,4.2360000000000015
1772-03-01,Milwaukee,42.59,-87.27,0.7979999999999999,2.9539999999999997
1772-03-01,Minneapolis,45.81,-93.46,-5.16,3.4130000000000003
1772-03-01,Minsk,53.84,28.64,-4.147,4.662
1772-03-01,Miramar,26.52,-80.6,0.0,0.0
1772-03-01,Miskolc,47.42,20.13,5.051,4.343999999999999
1772-03-01,Misratah,32.95,14.36,15.712,3.2039999999999997
1772-03-01,Mobile,31.35,-88.59,0.0,0.0
1772-03-01,Modena,44.2,11.18,9.321,3.995
1772-03-01,Moers,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Montgomery,32.95,-87.13,10.399000000000001,3.075
1772-03-01,Montpellier,44.2,4.47,9.041,3.842
1772-03-01,Montreal,45.81,-72.69,-7.184,2.573
1772-03-01,Monza,45.81,10.38,7.129,4.285
1772-03-01,Moscow,55.45,36.85,-6.862,4.449
1772-03-01,Mostar,42.59,17.45,11.886,3.7760000000000002
1772-03-01,Mulhouse,47.42,8.29,4.25,4.593
1772-03-01,Munich,47.42,10.66,2.005,4.6080000000000005
1772-03-01,Murcia,37.78,-2.03,11.659,3.2110000000000003
1772-03-01,Murmansk,68.31,34.7,-12.891000000000002,4.107
1772-03-01,Murom,55.45,42.52,-7.473,3.9730000000000003
1772-03-01,Mytishchi,55.45,36.85,-6.862,4.449
1772-03-01,Málaga,36.17,-3.98,13.502,3.0780000000000003
1772-03-01,Médéa,36.17,1.99,12.553,3.207
1772-03-01,Móstoles,40.99,-4.26,7.377999999999999,3.3960000000000004
1772-03-01,Mönchengladbach,50.63,6.34,5.042000000000002,4.7669999999999995
1772-03-01,Mülheim,50.63,6.34,5.042000000000002,4.7669999999999995
