dt,City,Latitude,Longitude,AverageTemperature,AverageTemperatureUncertainty
1766-01-01,Chicago,42.59,-87.27,-2.8,4.099
1766-01-01,Chisinau,47.42,29.61,-7.488999999999999,5.541
1766-01-01,Chorzow,50.63,19.01,-6.23,7.099
1766-01-01,Cincinnati,39.38,-85.32,-3.7760000000000002,4.159
1766-01-01,Clarksville,36.17,-87.51,0.5970000000000002,4.212
1766-01-01,Clearwater,28.13,-82.73,13.62,4.187
1766-01-01,Clermont Ferrand,45.81,3.46,-4.08,7.673999999999999
1766-01-01,Cleveland,40.99,-80.95,-4.752,4.102
1766-01-01,Cluj Napoca,47.42,22.5,-6.49,6.4239999999999995
1766-01-01,Coimbra,40.99,-8.52,4.093999999999999,5.317
1766-01-01,Colchester,52.24,0.0,0.6409999999999999,7.771
1766-01-01,Cologne,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Columbia,34.56,-81.73,3.786,4.037
1766-01-01,Columbus,32.95,-85.21,4.837,4.164
1766-01-01,Columbus,39.38,-83.24,-3.092,4.128
1766-01-01,Constanta,44.2,29.07,-1.9480000000000002,5.4
1766-01-01,Constantine,36.17,5.97,2.285,5.6960000000000015
1766-01-01,Copenhagen,55.45,11.34,-1.754,7.755
1766-01-01,Coral Springs,26.52,-80.6,0.0,0.0
1766-01-01,Cork,52.24,-7.880000000000001,2.196,6.777
1766-01-01,Cottbus,52.24,13.14,-2.678,7.9460000000000015
1766-01-01,Coventry,52.24,-2.63,0.6729999999999999,7.515
1766-01-01,Cracow,50.63,19.01,-6.23,7.099
1766-01-01,Craiova,44.2,24.6,-5.702999999999999,5.895
1766-01-01,Crawley,50.63,-1.27,2.2000000000000006,7.546
1766-01-01,Czestochowa,50.63,19.01,-6.23,7.099
1766-01-01,Córdoba,37.78,-4.07,3.6069999999999993,5.291
1766-01-01,Dabrowa Gornicza,50.63,19.01,-6.23,7.099
1766-01-01,Darmstadt,50.63,8.87,-3.954,8.401
1766-01-01,Daugavpils,55.45,25.51,-8.687000000000001,6.2070000000000025
1766-01-01,Dayton,39.38,-83.24,-3.092,4.128
1766-01-01,Debrecen,47.42,22.5,-6.49,6.4239999999999995
1766-01-01,Denizli,37.78,28.47,2.144,4.985
1766-01-01,Derby,53.84,-1.36,0.6139999999999999,7.7879999999999985
1766-01-01,Des Moines,40.99,-93.73,-8.155000000000001,4.466
1766-01-01,Detroit,42.59,-82.91,-6.805,4.074
1766-01-01,Dijon,47.42,5.92,-4.738,8.281
1766-01-01,Dimitrovgrad,53.84,50.45,-17.593,4.492
1766-01-01,Dordrecht,52.24,5.26,-0.6840000000000002,8.426
1766-01-01,Dortmund,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Dos Hermanas,37.78,-6.1,4.909000000000002,5.104
1766-01-01,Dresden,50.63,13.94,-4.521,7.805
1766-01-01,Drobeta Turnu Severin,44.2,22.36,-5.314,6.19
1766-01-01,Dublin,53.84,-6.82,1.7120000000000002,7.055
1766-01-01,Dudley,52.24,-2.63,0.6729999999999999,7.515
1766-01-01,Duisburg,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Dundee,57.05,-4.43,-0.22,7.394
1766-01-01,Durham,36.17,-79.56,1.915,4.0089999999999995
1766-01-01,Durrës,40.99,19.17,4.3180000000000005,6.079
1766-01-01,Dzerzhinsk,57.05,42.79,-14.857,4.763
1766-01-01,Düsseldorf,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Eastbourne,50.63,1.27,1.4069999999999998,7.944
1766-01-01,Ede,52.24,5.26,-0.6840000000000002,8.426
1766-01-01,Edinburgh,55.45,-2.8299999999999996,0.21700000000000008,7.713999999999999
1766-01-01,Edirne,42.59,26.18,-3.685,5.566
1766-01-01,Edison,40.99,-74.56,-4.324,4.291
1766-01-01,Eindhoven,52.24,5.26,-0.6840000000000002,8.426
1766-01-01,Elbasan,40.99,19.17,4.3180000000000005,6.079
1766-01-01,Elblag,53.84,20.45,-7.709,6.9270000000000005
1766-01-01,Elektrostal,55.45,39.69,-13.831,4.896
1766-01-01,Elizabeth,40.99,-74.56,-4.324,4.291
1766-01-01,Emmen,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Engels,50.63,46.9,-14.777,4.592
1766-01-01,Enschede,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Erfurt,50.63,11.41,-4.739,8.2
1766-01-01,Erlangen,49.03,9.8,-4.562,8.389
1766-01-01,Esenyurt,40.99,27.69,0.883,5.287000000000001
1766-01-01,Eskisehir,39.38,31.21,-3.153,4.968
1766-01-01,Espoo,60.27,25.95,-8.36,6.129
1766-01-01,Essen,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Evansville,37.78,-87.46,-1.3050000000000002,4.21
1766-01-01,Exeter,50.63,-3.8,1.6740000000000004,7.202000000000001
1766-01-01,Fayetteville,34.56,-79.78,4.311,4.013999999999999
1766-01-01,Ferrara,44.2,11.18,-1.29,7.426
1766-01-01,Fez,34.56,-5.84,6.772,4.77
1766-01-01,Flint,42.59,-82.91,-6.805,4.074
1766-01-01,Florence,44.2,11.18,-1.29,7.426
1766-01-01,Focsani,45.81,26.54,-7.641,5.7970000000000015
1766-01-01,Foggia,40.99,14.91,1.875,6.459
1766-01-01,Forlì,44.2,11.18,-1.29,7.426
1766-01-01,Fort Lauderdale,26.52,-80.6,0.0,0.0
1766-01-01,Fort Wayne,40.99,-85.21,-6.006,4.136
1766-01-01,Frankfurt,50.63,8.87,-3.954,8.401
1766-01-01,Freiburg,47.42,8.29,-6.741999999999999,8.437000000000001
1766-01-01,Fuenlabrada,40.99,-4.26,-0.9179999999999996,5.818
1766-01-01,Fürth,49.03,9.8,-4.562,8.389
1766-01-01,Gainesville,29.74,-83.08,10.131,4.178
1766-01-01,Galati,45.81,28.85,-6.102,5.535
1766-01-01,Gdansk,53.84,17.73,-6.324,7.337999999999999
1766-01-01,Gdynia,53.84,17.73,-6.324,7.337999999999999
1766-01-01,Gebze,40.99,29.82,1.6259999999999994,5.087
1766-01-01,Gelsenkirchen,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Geneva,45.81,5.77,-5.452000000000001,7.871
1766-01-01,Genoa,44.2,8.94,1.4069999999999998,7.5360000000000005
1766-01-01,Gent,50.63,3.8,-1.084,8.272
1766-01-01,Gera,50.63,11.41,-4.739,8.2
1766-01-01,Getafe,40.99,-4.26,-0.9179999999999996,5.818
1766-01-01,Gijón,44.2,-6.71,6.362,6.039
1766-01-01,Gillingham,50.63,1.27,1.4069999999999998,7.944
1766-01-01,Giugliano In Campania,40.99,14.91,1.875,6.459
1766-01-01,Glasgow,55.45,-2.8299999999999996,0.21700000000000008,7.713999999999999
1766-01-01,Glazov,58.66,52.31,-18.919,4.51
1766-01-01,Gliwice,50.63,19.01,-6.23,7.099
1766-01-01,Gloucester,52.24,-2.63,0.6729999999999999,7.515
1766-01-01,Gomel,52.24,31.53,-10.475,5.462999999999999
1766-01-01,Gorzow Wielkopolski,52.24,15.77,-4.519,7.607
1766-01-01,Granada,37.78,-4.07,3.6069999999999993,5.291
1766-01-01,Grand Rapids,42.59,-85.09,-7.0870000000000015,4.065
1766-01-01,Graz,47.42,15.39,-7.227,7.438
1766-01-01,Green Bay,44.2,-87.2,-7.705,4.075
1766-01-01,Greensboro,36.17,-79.56,1.915,4.0089999999999995
1766-01-01,Grenoble,45.81,5.77,-5.452000000000001,7.871
1766-01-01,Groningen,53.84,6.82,0.843,8.221
1766-01-01,Guelph,44.2,-80.5,-9.552999999999999,4.0680000000000005
1766-01-01,Gyor,47.42,17.76,-5.04,7.104
1766-01-01,Göteborg,58.66,12.31,-4.484,7.648
1766-01-01,Göttingen,52.24,10.51,-2.3209999999999997,8.189
1766-01-01,Haarlem,52.24,5.26,-0.6840000000000002,8.426
1766-01-01,Haarlemmermeer,52.24,5.26,-0.6840000000000002,8.426
1766-01-01,Hagen,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Halifax,44.2,-62.61,-4.146,3.963
1766-01-01,Halle,50.63,11.41,-4.739,8.2
1766-01-01,Hamburg,53.84,9.55,-1.939,8.091000000000001
1766-01-01,Hamilton,42.59,-80.73,-5.9639999999999995,4.074
1766-01-01,Hamm,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Hampton,36.17,-75.58,4.968,4.024
1766-01-01,Hanover,52.24,10.51,-2.3209999999999997,8.189
1766-01-01,Hartford,40.99,-72.43,-1.7990000000000002,4.4110000000000005
1766-01-01,Heidelberg,49.03,9.8,-4.562,8.389
1766-01-01,Heilbronn,49.03,9.8,-4.562,8.389
1766-01-01,Helsinki,60.27,25.95,-8.36,6.129
1766-01-01,Herne,52.24,7.880000000000001,-1.509,8.344
1766-01-01,Hialeah,26.52,-80.6,0.0,0.0
1766-01-01,Hildesheim,52.24,10.51,-2.3209999999999997,8.189
1766-01-01,Hollywood,26.52,-80.6,0.0,0.0
1766-01-01,Horlivka,49.03,39.18,-10.642000000000001,4.851
1766-01-01,Hrodna,53.84,23.18,-7.931,6.5310000000000015
1766-01-01,Huddersfield,53.84,-1.36,0.6139999999999999,7.7879999999999985
1766-01-01,Huelva,37.78,-6.1,4.909000000000002,5.104
1766-01-01,Huntsville,34.56,-85.62,2.392,4.1560000000000015
1766-01-01,Iasi,47.42,27.24,-7.785,5.809
1766-01-01,Independence,39.38,-93.64,0.0,0.0
1766-01-01,Indianapolis,39.38,-85.32,-3.7760000000000002,4.159
1766-01-01,Inegol,39.38,29.13,-1.4789999999999996,5.067
1766-01-01,Ingolstadt,49.03,12.24,-5.819,8.021
1766-01-01,Innsbruck,47.42,10.66,-8.847000000000003,8.075
1766-01-01,Ipswich,52.24,0.0,0.6409999999999999,7.771
1766-01-01,Istanbul,40.99,29.82,1.6259999999999994,5.087
1766-01-01,Ivanovo,57.05,39.84,-14.64,4.93
1766-01-01,Izhevsk,57.05,54.59,-18.758,4.452
1766-01-01,Izmir,37.78,26.44,6.870000000000001,5.102
1766-01-01,Izmit,40.99,29.82,1.6259999999999994,5.087
1766-01-01,Jackson,32.95,-90.96,0.0,0.0
1766-01-01,Jacksonville,29.74,-81.23,12.402,4.122
1766-01-01,Jaén,37.78,-4.07,3.6069999999999993,5.291
1766-01-01,Jerez,36.17,-5.97,7.874,4.91
1766-01-01,Jersey City,40.99,-74.56,-4.324,4.291
1766-01-01,Joliet,40.99,-87.34,-6.513,4.176
1766-01-01,Kaliningrad,55.45,19.84,-2.494,7.023
1766-01-01,Kalisz,52.24,18.39,-6.215,7.228
1766-01-01,Kallithéa,37.78,24.41,6.7429999999999986,5.235
1766-01-01,Kaluga,53.84,36.82,-13.133,5.056
1766-01-01,Kamyshin,50.63,44.37,-13.949000000000002,4.646
1766-01-01,Kansas City,39.38,-93.64,0.0,0.0
1766-01-01,Karlsruhe,49.03,7.35,-3.986,8.564
1766-01-01,Kassel,50.63,8.87,-3.954,8.401
1766-01-01,Katowice,50.63,19.01,-6.23,7.099
1766-01-01,Kaunas,55.45,22.68,-7.525,6.61
1766-01-01,Kazan,55.45,48.19,-16.57,4.538
1766-01-01,Kecskemét,47.42,20.13,-5.516,6.7620000000000005
1766-01-01,Kenitra,34.56,-5.84,6.772,4.77
1766-01-01,Kerch,45.81,35.77,-3.648,4.921
1766-01-01,Kherson,47.42,31.97,-7.6720000000000015,5.319
1766-01-01,Khimki,55.45,36.85,-13.23,5.084
1766-01-01,Kiel,53.84,9.55,-1.939,8.091000000000001
1766-01-01,Kielce,50.63,21.55,-7.645999999999999,6.718
1766-01-01,Kiev,50.63,31.69,-9.556,5.421
1766-01-01,Kingston,44.2,-76.02,-9.392999999999999,4.218
1766-01-01,Kingston Upon Hull,53.84,-1.36,0.6139999999999999,7.7879999999999985
1766-01-01,Kirov,58.66,49.23,-17.627,4.592
1766-01-01,Kirovohrad,49.03,31.84,-9.283999999999999,5.375
1766-01-01,Kitchener,44.2,-80.5,-9.552999999999999,4.0680000000000005
1766-01-01,Klaipeda,55.45,19.84,-2.494,7.023
1766-01-01,Knoxville,36.17,-83.54,0.2649999999999999,4.087
1766-01-01,Koblenz,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Kolomna,55.45,39.69,-13.831,4.896
1766-01-01,Kolpino,60.27,29.19,-10.099,5.806
1766-01-01,Kosice,49.03,22.04,-7.876,6.5729999999999995
1766-01-01,Kostroma,57.05,39.84,-14.64,4.93
1766-01-01,Koszalin,53.84,15.0,-3.555,7.709
1766-01-01,Kovrov,57.05,42.79,-14.857,4.763
1766-01-01,Kragujevac,44.2,20.12,-4.7970000000000015,6.455
1766-01-01,Krasnodar,45.81,38.08,-5.431,4.773
1766-01-01,Krefeld,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Kremenchuk,49.03,34.29,-9.395,5.162999999999999
1766-01-01,Kryvyy Rih,47.42,34.34,-7.572,5.104
1766-01-01,Kumanovo,42.59,21.82,-5.49,6.041
1766-01-01,Kursk,52.24,36.79,-12.757,5.0360000000000005
1766-01-01,Kütahya,39.38,29.13,-1.4789999999999996,5.067
1766-01-01,Lansing,42.59,-85.09,-7.0870000000000015,4.065
1766-01-01,Latina,40.99,12.78,5.671,6.607
1766-01-01,Lausanne,45.81,5.77,-5.452000000000001,7.871
1766-01-01,Le Havre,49.03,0.0,-0.5489999999999999,7.631
1766-01-01,Le Mans,47.42,1.18,-1.2129999999999996,7.631
1766-01-01,Leeds,53.84,-1.36,0.6139999999999999,7.7879999999999985
1766-01-01,Leganés,40.99,-4.26,-0.9179999999999996,5.818
1766-01-01,Leghorn,44.2,11.18,-1.29,7.426
1766-01-01,Legnica,50.63,16.48,-5.546,7.472
1766-01-01,Leicester,52.24,0.0,0.6409999999999999,7.771
1766-01-01,Leiden,52.24,5.26,-0.6840000000000002,8.426
1766-01-01,Leipzig,50.63,11.41,-4.739,8.2
1766-01-01,Leverkusen,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Lexington Fayette,37.78,-85.42,-1.0490000000000002,4.16
1766-01-01,León,42.59,-6.55,-0.9250000000000004,5.812
1766-01-01,Lille,50.63,3.8,-1.084,8.272
1766-01-01,Limoges,45.81,1.15,-1.395,7.381
1766-01-01,Lincoln,40.99,-95.86,0.0,0.0
1766-01-01,Linz,49.03,14.69,-6.462999999999999,7.652
1766-01-01,Lipetsk,52.24,39.42,-13.261,4.882
1766-01-01,Lisbon,39.38,-8.32,4.9239999999999995,5.112
1766-01-01,Little Rock,34.56,-91.46,0.0,0.0
1766-01-01,Liverpool,53.84,-4.09,3.533,7.473
1766-01-01,Liège,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Ljubljana,45.81,15.0,-4.622,7.3020000000000005
1766-01-01,Lleida,40.99,0.0,1.6840000000000002,6.279
1766-01-01,Logroño,42.59,-2.18,-0.2679999999999998,6.36
1766-01-01,London,42.59,-80.73,-5.9639999999999995,4.074
1766-01-01,London,52.24,0.0,0.6409999999999999,7.771
1766-01-01,Louisville,37.78,-85.42,-1.0490000000000002,4.16
1766-01-01,Lowell,42.59,-72.0,-6.876,4.529
1766-01-01,Lublin,50.63,21.55,-7.645999999999999,6.718
1766-01-01,Ludwigshafen,49.03,7.35,-3.986,8.564
1766-01-01,Luton,52.24,0.0,0.6409999999999999,7.771
1766-01-01,Lvov,50.63,24.08,-7.8320000000000025,6.348
1766-01-01,Lyon,45.81,5.77,-5.452000000000001,7.871
1766-01-01,Lyubertsy,55.45,36.85,-13.23,5.084
1766-01-01,Lárisa,39.38,22.89,2.721,5.534
1766-01-01,Lübeck,53.84,9.55,-1.939,8.091000000000001
1766-01-01,Maastricht,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Madison,42.59,-89.45,-9.754,4.247
1766-01-01,Madrid,40.99,-4.26,-0.9179999999999996,5.818
1766-01-01,Magdeburg,52.24,10.51,-2.3209999999999997,8.189
1766-01-01,Mainz,50.63,8.87,-3.954,8.401
1766-01-01,Makiyivka,47.42,39.08,-8.654,4.8
1766-01-01,Malmö,55.45,14.17,-1.8219999999999998,7.638
1766-01-01,Manchester,42.59,-72.0,-6.876,4.529
1766-01-01,Manchester,53.84,-1.36,0.6139999999999999,7.7879999999999985
1766-01-01,Manisa,39.38,27.05,3.059,5.207999999999998
1766-01-01,Mannheim,49.03,7.35,-3.986,8.564
1766-01-01,Marbella,36.17,-3.98,8.512,5.062
1766-01-01,Marseille,42.59,6.55,5.3870000000000005,7.097
1766-01-01,Mataró,40.99,2.13,5.617999999999999,6.468999999999999
1766-01-01,Maykop,44.2,40.25,0.0,0.0
1766-01-01,Mazyr,52.24,28.91,-9.458,5.737
1766-01-01,Memphis,34.56,-89.51,2.7170000000000005,4.275
1766-01-01,Messina,37.78,16.27,7.2429999999999986,5.795
1766-01-01,Metairie,29.74,-90.46,0.0,0.0
1766-01-01,Metz,49.03,7.35,-3.986,8.564
1766-01-01,Miami,26.52,-80.6,0.0,0.0
1766-01-01,Middlesbrough,53.84,-1.36,0.6139999999999999,7.7879999999999985
1766-01-01,Milan,45.81,8.08,-6.84,7.886
1766-01-01,Milwaukee,42.59,-87.27,-2.8,4.099
1766-01-01,Minneapolis,45.81,-93.46,-15.210999999999999,4.444
1766-01-01,Minsk,53.84,28.64,-10.133,5.79
1766-01-01,Miramar,26.52,-80.6,0.0,0.0
1766-01-01,Miskolc,47.42,20.13,-5.516,6.7620000000000005
1766-01-01,Misratah,32.95,14.36,10.057,5.211
1766-01-01,Mobile,31.35,-88.59,0.0,0.0
1766-01-01,Modena,44.2,11.18,-1.29,7.426
1766-01-01,Moers,50.63,6.34,-2.6530000000000005,8.402999999999999
1766-01-01,Montgomery,32.95,-87.13,4.926,4.237
1766-01-01,Montpellier,44.2,4.47,-2.0170000000000003,7.404
1766-01-01,Montreal,45.81,-72.69,-13.17,4.213
1766-01-01,Monza,45.81,10.38,-5.335,7.811
1766-01-01,Moscow,55.45,36.85,-13.23,5.084
1766-01-01,Mostar,42.59,17.45,4.4060000000000015,6.507999999999999
1766-01-01,Mulhouse,47.42,8.29,-6.741999999999999,8.437000000000001
1766-01-01,Munich,47.42,10.66,-8.847000000000003,8.075
1766-01-01,Murcia,37.78,-2.03,3.3,5.461
1766-01-01,Murmansk,68.31,34.7,-15.08,5.353
1766-01-01,Murom,55.45,42.52,-14.921,4.744
1766-01-01,Mytishchi,55.45,36.85,-13.23,5.084
1766-01-01,Málaga,36.17,-3.98,8.512,5.062
